step,t,car,x,y,yaw_deg,heading_err_deg,progress_cum,lateral,speed,throttle,steer,gap_ahead
678,45.200,A,-25.836,5.424,-81.5,4.0,238.492,0.118,5.691,1.000,0.574,-12.313
678,45.200,B,-16.516,-0.667,12.7,12.7,250.805,-0.667,5.826,1.000,-0.262,12.313
679,45.267,A,-25.750,5.054,-79.8,-3.3,238.895,0.169,5.687,1.000,1.000,-12.284
679,45.267,B,-16.142,-0.557,14.0,14.0,251.179,-0.557,5.849,1.000,-0.216,12.284
680,45.333,A,-25.648,4.689,-77.8,-1.3,239.274,0.183,5.678,1.000,1.000,-12.282
680,45.333,B,-15.764,-0.458,14.3,14.3,251.556,-0.458,5.856,1.000,-0.205,12.282
681,45.400,A,-25.529,4.328,-75.5,1.0,239.653,0.215,5.670,1.000,1.000,-12.284
681,45.400,B,-15.384,-0.369,13.8,13.8,251.937,-0.369,5.858,1.000,-0.212,12.284
682,45.467,A,-25.392,3.975,-73.1,-5.6,240.067,0.225,5.664,1.000,1.000,-12.253
682,45.467,B,-15.000,-0.294,12.7,12.7,252.321,-0.294,5.870,1.000,-0.221,12.253
683,45.533,A,-25.237,3.629,-70.4,-2.9,240.446,0.236,5.658,1.000,1.000,-12.262
683,45.533,B,-14.612,-0.230,11.5,11.5,252.708,-0.230,5.917,1.000,-0.233,12.262
684,45.600,A,-25.064,3.291,-67.6,-9.1,240.865,0.249,5.654,1.000,1.000,-12.237
684,45.600,B,-14.219,-0.176,10.1,10.1,253.102,-0.176,5.974,1.000,-0.244,12.237
685,45.667,A,-24.873,2.964,-64.7,-6.2,241.243,0.240,5.651,1.000,1.000,-12.256
685,45.667,B,-13.821,-0.131,8.7,8.7,253.500,-0.131,6.022,1.000,-0.244,12.256
686,45.733,A,-24.665,2.647,-61.8,-3.3,241.622,0.252,5.648,1.000,1.000,-12.280
686,45.733,B,-13.419,-0.097,7.2,7.2,253.902,-0.097,6.073,1.000,-0.231,12.280
687,45.800,A,-24.440,2.343,-58.7,-9.2,242.040,0.230,5.646,1.000,1.000,-12.268
687,45.800,B,-13.012,-0.072,5.8,5.8,254.308,-0.072,6.126,1.000,-0.211,12.268
688,45.867,A,-24.198,2.051,-55.6,-6.1,242.419,0.224,5.645,1.000,1.000,-12.298
688,45.867,B,-12.604,-0.055,4.5,4.5,254.717,-0.055,6.136,1.000,-0.163,12.298
689,45.933,A,-23.941,1.773,-52.5,-12.0,242.832,0.208,5.644,1.000,1.000,-12.293
689,45.933,B,-12.195,-0.044,3.4,3.4,255.125,-0.044,6.093,1.000,-0.123,12.293
690,46.000,A,-23.668,1.510,-49.4,-8.9,243.210,0.185,5.643,1.000,1.000,-12.320
690,46.000,B,-11.790,-0.035,2.6,2.6,255.531,-0.035,6.069,1.000,-0.092,12.320
691,46.067,A,-23.381,1.263,-46.2,-14.7,243.617,0.176,5.643,1.000,1.000,-12.317
691,46.067,B,-11.386,-0.028,2.0,2.0,255.935,-0.028,6.046,1.000,-0.071,12.317
692,46.133,A,-23.081,1.032,-42.9,-11.4,243.994,0.136,5.643,1.000,1.000,-12.343
692,46.133,B,-10.984,-0.023,1.5,1.5,256.337,-0.023,5.997,1.000,-0.054,12.343
693,46.200,A,-22.768,0.819,-39.7,-8.2,244.373,0.118,5.643,1.000,1.000,-12.363
693,46.200,B,-10.585,-0.019,1.1,1.1,256.735,-0.019,5.998,1.000,-0.037,12.363
694,46.267,A,-22.443,0.624,-36.5,-14.0,244.767,0.080,5.643,1.000,1.000,-12.367
694,46.267,B,-10.187,-0.016,0.9,0.9,257.134,-0.016,5.974,1.000,-0.061,12.367
695,46.333,A,-22.108,0.448,-33.2,-10.7,245.144,0.045,5.644,1.000,1.000,-12.388
695,46.333,B,-9.789,-0.015,0.6,0.6,257.532,-0.015,5.957,1.000,0.013,12.388
696,46.400,A,-21.763,0.291,-30.0,-16.5,245.527,0.019,5.644,1.000,1.000,-12.403
696,46.400,B,-9.391,-0.012,0.5,0.5,257.930,-0.012,5.989,1.000,-0.074,12.403
697,46.467,A,-21.409,0.154,-26.7,-13.2,245.903,-0.032,5.645,1.000,1.000,-12.427
697,46.467,B,-8.991,-0.012,0.3,0.3,258.329,-0.012,5.984,1.000,0.059,12.427
698,46.533,A,-21.049,0.037,-23.4,-9.9,246.281,-0.061,5.645,1.000,1.000,-12.448
698,46.533,B,-8.592,-0.012,0.2,0.2,258.728,-0.012,5.986,1.000,-0.046,12.448
699,46.600,A,-20.682,-0.058,-20.2,-15.7,246.645,-0.112,5.646,1.000,1.000,-12.482
699,46.600,B,-8.193,-0.010,0.2,0.2,259.127,-0.010,5.986,1.000,0.041,12.482
