step,t,car,x,y,yaw_deg,heading_err_deg,progress_cum,lateral,speed,throttle,steer,gap_ahead
542,36.133,B,11.658,20.032,-178.7,1.3,188.832,-0.032,6.042,1.000,0.000,13.385
543,36.200,A,24.003,18.089,128.5,-11.0,175.865,0.272,5.586,1.000,1.000,-13.369
543,36.200,B,11.256,20.028,-179.0,1.0,189.235,-0.028,6.010,1.000,-0.090,13.369
544,36.267,A,23.728,18.344,131.7,-7.8,176.240,0.257,5.587,1.000,1.000,-13.395
544,36.267,B,10.855,20.026,-179.3,0.7,189.635,-0.026,6.007,1.000,0.048,13.395
545,36.333,A,23.438,18.582,134.9,-4.6,176.615,0.264,5.587,1.000,1.000,-13.420
545,36.333,B,10.455,20.025,-179.4,0.6,190.036,-0.025,6.006,1.000,-0.056,13.420
546,36.400,A,23.136,18.804,138.2,-10.3,177.032,0.247,5.588,1.000,1.000,-13.404
546,36.400,B,10.055,20.021,-179.5,0.5,190.436,-0.021,6.002,1.000,0.030,13.404
547,36.467,A,22.821,19.008,141.5,-7.0,177.407,0.238,5.590,1.000,1.000,-13.429
547,36.467,B,9.655,20.019,-179.5,0.5,190.836,-0.019,5.998,1.000,-0.083,13.429
548,36.533,A,22.494,19.194,144.8,-12.7,177.820,0.229,5.591,1.000,1.000,-13.416
548,36.533,B,9.255,20.017,-179.7,0.3,191.236,-0.017,5.997,1.000,0.047,13.416
549,36.600,A,22.158,19.360,148.1,-9.4,178.195,0.204,5.592,1.000,1.000,-13.441
549,36.600,B,8.855,20.018,-179.8,0.2,191.635,-0.018,5.995,1.000,-0.040,13.441
550,36.667,A,21.812,19.507,151.4,-6.1,178.570,0.200,5.593,1.000,1.000,-13.465
550,36.667,B,8.455,20.017,-179.8,0.2,192.035,-0.017,5.993,1.000,0.040,13.465
551,36.733,A,21.458,19.634,154.7,-11.8,178.975,0.163,5.595,1.000,1.000,-13.459
551,36.733,B,8.056,20.015,-179.8,0.2,192.435,-0.015,5.994,1.000,-0.079,13.459
552,36.800,A,21.098,19.740,158.0,-8.5,179.351,0.144,5.596,1.000,1.000,-13.484
552,36.800,B,7.656,20.014,-179.8,0.2,192.834,-0.014,5.994,1.000,0.051,13.484
553,36.867,A,20.732,19.825,161.3,-14.2,179.747,0.117,5.598,1.000,1.000,-13.486
553,36.867,B,7.257,20.016,-180.0,0.0,193.234,-0.016,5.992,1.000,-0.032,13.486
554,36.933,A,20.361,19.889,164.6,-10.9,180.122,0.082,5.599,1.000,1.000,-13.511
554,36.933,B,6.857,20.015,-180.0,0.0,193.633,-0.015,5.991,1.000,0.043,13.511
555,37.000,A,19.988,19.932,167.9,-12.1,180.503,0.068,5.600,1.000,1.000,-13.530
555,37.000,B,6.458,20.014,-179.9,0.1,194.033,-0.014,5.993,1.000,-0.077,13.530
556,37.067,A,19.612,19.952,171.2,-8.8,180.879,0.048,5.602,1.000,1.000,-13.554
556,37.067,B,6.058,20.013,-179.9,0.1,194.432,-0.013,5.993,1.000,0.052,13.554
557,37.133,A,19.236,19.951,174.5,-5.5,181.255,0.049,5.603,1.000,0.266,-13.577
557,37.133,B,5.659,20.015,180.0,-0.0,194.832,-0.015,5.991,1.000,-0.032,13.577
558,37.200,A,18.859,19.937,177.3,-2.7,181.632,0.063,5.657,1.000,-0.201,-13.599
558,37.200,B,5.260,20.014,180.0,-0.0,195.231,-0.014,5.988,1.000,0.047,13.599
559,37.267,A,18.480,19.929,178.7,-1.3,182.011,0.071,5.689,1.000,-0.221,-13.620
559,37.267,B,4.860,20.014,-179.9,0.1,195.630,-0.014,5.991,1.000,-0.085,13.620
560,37.333,A,18.100,19.931,179.0,-1.0,182.391,0.069,5.700,1.000,-0.093,-13.639
560,37.333,B,4.461,20.013,-180.0,0.0,196.030,-0.013,5.992,1.000,0.055,13.639
561,37.400,A,17.718,19.945,178.6,-1.4,182.772,0.055,5.761,1.000,0.007,-13.657
561,37.400,B,4.061,20.016,179.9,-0.1,196.429,-0.016,5.991,1.000,-0.027,13.657
562,37.467,A,17.333,19.959,178.4,-1.6,183.158,0.041,5.818,1.000,-0.001,-13.671
562,37.467,B,3.662,20.015,180.0,-0.0,196.828,-0.015,5.990,1.000,0.049,13.671
563,37.533,A,16.939,19.970,178.4,-1.6,183.551,0.030,5.956,1.000,0.020,-13.677
563,37.533,B,3.263,20.014,-179.9,0.1,197.228,-0.014,5.998,1.000,-0.096,13.677
564,37.600,A,16.541,19.980,178.5,-1.5,183.949,0.020,6.008,1.000,0.019,-13.679
564,37.600,B,2.863,20.013,-179.9,0.1,197.628,-0.013,5.998,1.000,0.056,13.679
565,37.667,A,16.141,19.989,178.6,-1.4,184.349,0.011,5.993,1.000,0.028,-13.678
565,37.667,B,2.463,20.015,179.9,-0.1,198.028,-0.015,5.997,1.000,-0.038,13.678
566,37.733,A,15.742,19.996,178.7,-1.3,184.748,0.004,6.002,1.000,0.016,-13.679
566,37.733,B,2.063,20.015,180.0,-0.0,198.427,-0.015,5.991,1.000,0.058,13.679
567,37.800,A,15.343,20.003,178.8,-1.2,185.148,-0.003,5.990,1.000,0.026,-13.679
567,37.800,B,1.664,20.015,-180.0,0.0,198.827,-0.015,5.991,1.000,-0.099,13.679
568,37.867,A,14.943,20.008,179.0,-1.0,185.548,-0.008,6.016,1.000,0.014,-13.678
568,37.867,B,1.264,20.013,-180.0,0.0,199.226,-0.013,5.991,1.000,0.057,13.678
569,37.933,A,14.542,20.012,179.1,-0.9,185.948,-0.012,6.002,1.000,0.020,-13.677
569,37.933,B,0.865,20.016,179.9,-0.1,199.626,-0.016,5.991,1.000,-0.036,13.677
570,38.000,A,14.142,20.016,179.2,-0.8,186.348,-0.016,5.987,1.000,0.018,-13.677
570,38.000,B,0.466,20.015,180.0,-0.0,200.025,-0.015,5.992,1.000,0.058,13.677
571,38.067,A,13.743,20.021,179.3,-0.7,186.748,-0.021,5.992,1.000,0.021,-13.677
571,38.067,B,0.066,20.015,-180.0,0.0,200.424,-0.015,5.994,1.000,-0.096,13.677
572,38.133,A,13.344,20.024,179.4,-0.6,187.147,-0.024,5.985,1.000,0.016,-13.677
572,38.133,B,-0.333,20.014,-180.0,0.0,200.824,-0.014,5.994,1.000,0.056,13.677
573,38.200,A,12.944,20.026,179.5,-0.5,187.546,-0.026,5.989,1.000,0.017,-13.677
573,38.200,B,-0.733,20.016,179.9,-0.1,201.223,-0.016,5.993,1.000,-0.037,13.677
574,38.267,A,12.545,20.029,179.5,-0.5,187.946,-0.029,5.994,1.000,0.018,-13.677
574,38.267,B,-1.132,20.015,180.0,-0.0,201.623,-0.015,5.990,1.000,0.058,13.677
575,38.333,A,12.145,20.031,179.6,-0.4,188.345,-0.031,5.995,1.000,0.019,-13.677
575,38.333,B,-1.532,20.015,-180.0,0.0,202.022,-0.015,5.991,1.000,-0.099,13.677
576,38.400,A,11.745,20.034,179.6,-0.4,188.745,-0.034,5.994,1.000,0.018,-13.677
576,38.400,B,-1.931,20.013,-179.9,0.1,202.422,-0.013,5.991,1.000,0.053,13.677
577,38.467,A,11.346,20.035,179.7,-0.3,189.145,-0.035,5.992,1.000,0.016,-13.676
577,38.467,B,-2.331,20.015,180.0,-0.0,202.821,-0.015,5.991,1.000,-0.043,13.676
578,38.533,A,10.947,20.036,179.8,-0.2,189.544,-0.036,5.991,1.000,0.013,-13.676
578,38.533,B,-2.730,20.015,180.0,-0.0,203.220,-0.015,5.988,1.000,0.062,13.676
579,38.600,A,10.547,20.036,179.8,-0.2,189.943,-0.036,5.991,1.000,0.009,-13.676
579,38.600,B,-3.129,20.015,-180.0,0.0,203.620,-0.015,5.988,1.000,-0.093,13.676
580,38.667,A,10.148,20.036,179.9,-0.1,190.343,-0.036,6.002,1.000,0.007,-13.676
580,38.667,B,-3.528,20.013,-179.9,0.1,204.019,-0.013,5.987,1.000,0.053,13.676
581,38.733,A,9.747,20.036,180.0,-0.0,190.743,-0.036,6.006,1.000,0.006,-13.674
581,38.733,B,-3.927,20.015,180.0,-0.0,204.418,-0.015,5.987,1.000,-0.050,13.674
582,38.800,A,9.347,20.035,180.0,-0.0,191.144,-0.035,6.006,1.000,0.005,-13.673
582,38.800,B,-4.326,20.015,180.0,-0.0,204.817,-0.015,5.986,1.000,0.064,13.673
583,38.867,A,8.946,20.035,-180.0,0.0,191.544,-0.035,6.005,1.000,0.003,-13.672
583,38.867,B,-4.725,20.016,180.0,-0.0,205.216,-0.016,5.986,1.000,-0.075,13.672
584,38.933,A,8.546,20.034,-180.0,0.0,191.944,-0.034,6.001,1.000,0.001,-13.671
584,38.933,B,-5.124,20.014,-180.0,0.0,205.615,-0.014,5.985,1.000,0.057,13.671
585,39.000,A,8.146,20.034,-179.9,0.1,192.344,-0.034,5.999,1.000,-0.001,-13.669
585,39.000,B,-5.523,20.016,180.0,-0.0,206.014,-0.016,5.985,1.000,-0.048,13.669
586,39.067,A,7.746,20.033,-179.9,0.1,192.744,-0.033,6.003,1.000,-0.000,-13.668
586,39.067,B,-5.922,20.015,180.0,-0.0,206.413,-0.015,5.983,1.000,0.063,13.668
587,39.133,A,7.346,20.033,-179.9,0.1,193.145,-0.033,6.000,1.000,0.000,-13.667
587,39.133,B,-6.321,20.016,180.0,-0.0,206.812,-0.016,5.984,1.000,-0.078,13.667
588,39.200,A,6.946,20.033,-180.0,0.0,193.545,-0.033,6.000,1.000,-0.001,-13.666
588,39.200,B,-6.720,20.015,-180.0,0.0,207.211,-0.015,5.984,1.000,0.056,13.666
589,39.267,A,6.546,20.032,-179.9,0.1,193.945,-0.032,6.001,1.000,-0.000,-13.665
589,39.267,B,-7.119,20.016,180.0,-0.0,207.609,-0.016,5.984,1.000,-0.047,13.665
590,39.333,A,6.146,20.032,-179.9,0.1,194.345,-0.032,6.001,1.000,-0.000,-13.663
590,39.333,B,-7.518,20.016,180.0,-0.0,208.008,-0.016,5.983,1.000,0.063,13.663
591,39.400,A,5.746,20.031,-179.9,0.1,194.745,-0.031,6.000,1.000,-0.001,-13.662
591,39.400,B,-7.917,20.016,180.0,-0.0,208.407,-0.016,5.983,1.000,-0.080,13.662
592,39.467,A,5.346,20.031,-179.9,0.1,195.145,-0.031,6.000,1.000,-0.002,-13.661
592,39.467,B,-8.316,20.015,-180.0,0.0,208.806,-0.015,5.983,1.000,0.055,13.661
593,39.533,A,4.945,20.031,-179.9,0.1,195.545,-0.031,6.001,1.000,-0.001,-13.660
593,39.533,B,-8.714,20.016,180.0,-0.0,209.205,-0.016,5.982,1.000,-0.049,13.660
594,39.600,A,4.545,20.030,-179.9,0.1,195.945,-0.030,6.001,1.000,-0.003,-13.658
594,39.600,B,-9.113,20.016,180.0,-0.0,209.604,-0.016,5.983,1.000,0.063,13.658
595,39.667,A,4.145,20.030,-179.9,0.1,196.345,-0.030,6.002,1.000,-0.004,-13.657
595,39.667,B,-9.512,20.016,180.0,-0.0,210.002,-0.016,5.984,1.000,-0.075,13.657
596,39.733,A,3.745,20.029,-179.9,0.1,196.746,-0.029,6.001,1.000,-0.003,-13.656
596,39.733,B,-9.911,20.015,-180.0,0.0,210.401,-0.015,5.982,1.000,0.055,13.656
597,39.800,A,3.345,20.029,-180.0,0.0,197.146,-0.029,6.001,1.000,-0.003,-13.654
597,39.800,B,-10.309,20.016,180.0,-0.0,210.800,-0.016,5.981,1.000,-0.053,13.654
598,39.867,A,2.945,20.029,-180.0,0.0,197.546,-0.029,6.002,1.000,-0.002,-13.653
598,39.867,B,-10.708,20.016,180.0,-0.0,211.199,-0.016,5.982,1.000,0.063,13.653
599,39.933,A,2.544,20.029,-180.0,0.0,197.946,-0.029,6.002,1.000,-0.001,-13.652
599,39.933,B,-11.107,20.016,180.0,-0.0,211.598,-0.016,5.982,1.000,-0.066,13.652
600,40.000,A,2.144,20.029,180.0,-0.0,198.346,-0.029,6.000,1.000,-0.001,-13.650
600,40.000,B,-11.506,20.015,-180.0,0.0,211.996,-0.015,5.981,1.000,0.057,13.650
601,40.067,A,1.744,20.029,180.0,-0.0,198.746,-0.029,6.001,1.000,-0.001,-13.649
601,40.067,B,-11.904,20.016,180.0,-0.0,212.395,-0.016,5.981,1.000,-0.055,13.649
602,40.133,A,1.344,20.029,180.0,-0.0,199.146,-0.029,6.001,1.000,-0.000,-13.648
602,40.133,B,-12.303,20.016,180.0,-0.0,212.794,-0.016,5.981,1.000,0.062,13.648
603,40.200,A,0.944,20.030,180.0,-0.0,199.546,-0.030,6.002,1.000,0.001,-13.646
603,40.200,B,-12.702,20.016,180.0,-0.0,213.192,-0.016,5.982,1.000,-0.064,13.646
604,40.267,A,0.544,20.030,180.0,-0.0,199.947,-0.030,6.002,1.000,0.002,-13.645
604,40.267,B,-13.101,20.015,-180.0,0.0,213.591,-0.015,5.981,1.000,0.057,13.645
605,40.333,A,0.144,20.030,180.0,-0.0,200.347,-0.030,6.002,1.000,0.002,-13.643
605,40.333,B,-13.499,20.016,180.0,-0.0,213.990,-0.016,5.981,1.000,-0.058,13.643
606,40.400,A,-0.256,20.030,180.0,-0.0,200.747,-0.030,6.000,1.000,0.001,-13.642
606,40.400,B,-13.898,20.016,-180.0,0.0,214.388,-0.016,5.981,1.000,0.061,13.642
607,40.467,A,-0.656,20.030,180.0,-0.0,201.147,-0.030,6.000,1.000,0.001,-13.640
607,40.467,B,-14.297,20.017,180.0,-0.0,214.787,-0.017,5.980,1.000,-0.060,13.640
608,40.533,A,-1.056,20.030,180.0,-0.0,201.547,-0.030,6.000,1.000,0.001,-13.639
608,40.533,B,-14.695,20.016,-180.0,0.0,215.186,-0.016,5.980,1.000,0.059,13.639
609,40.600,A,-1.456,20.030,180.0,-0.0,201.947,-0.030,6.000,1.000,0.001,-13.637
609,40.600,B,-15.094,20.017,180.0,-0.0,215.584,-0.017,5.980,1.000,-0.136,13.637
610,40.667,A,-1.856,20.030,-180.0,0.0,202.347,-0.030,6.000,1.000,0.000,-13.636
610,40.667,B,-15.492,20.016,180.0,-0.0,215.983,-0.016,5.979,1.000,0.032,13.636
611,40.733,A,-2.257,20.030,-180.0,0.0,202.747,-0.030,6.001,1.000,-0.001,-13.635
611,40.733,B,-15.891,20.019,179.9,-0.1,216.382,-0.019,5.985,1.000,-0.077,13.635
612,40.800,A,-2.657,20.030,-180.0,0.0,203.147,-0.030,6.003,1.000,-0.000,-13.634
612,40.800,B,-16.290,20.021,179.8,-0.2,216.781,-0.021,5.985,1.000,-0.032,13.634
613,40.867,A,-3.057,20.030,-180.0,0.0,203.547,-0.030,6.001,1.000,0.001,-13.632
613,40.867,B,-16.689,20.028,179.5,-0.5,217.180,-0.028,5.978,1.000,-0.031,13.632
614,40.933,A,-3.457,20.030,180.0,-0.0,203.947,-0.030,6.001,1.000,0.001,-13.631
614,40.933,B,-17.088,20.033,179.4,-0.6,217.578,-0.033,5.985,1.000,-0.198,13.631
615,41.000,A,-3.857,20.030,180.0,-0.0,204.347,-0.030,6.001,1.000,0.002,-13.630
615,41.000,B,-17.487,20.044,179.0,-1.0,217.977,-0.044,5.982,1.000,0.002,13.630
616,41.067,A,-4.257,20.030,180.0,-0.0,204.748,-0.030,6.001,1.000,0.002,-13.628
616,41.067,B,-17.885,20.059,178.6,-1.4,218.376,-0.059,5.985,1.000,0.513,13.628
617,41.133,A,-4.657,20.031,180.0,-0.0,205.148,-0.031,6.000,1.000,0.002,-13.627
617,41.133,B,-18.284,20.064,178.9,-1.1,218.775,-0.064,5.982,1.000,0.545,13.627
618,41.200,A,-5.057,20.030,180.0,-0.0,205.548,-0.030,6.000,1.000,0.001,-13.626
618,41.200,B,-18.683,20.056,179.8,-0.2,219.173,-0.056,5.975,1.000,0.419,13.626
619,41.267,A,-5.457,20.030,-180.0,0.0,205.948,-0.030,6.001,1.000,-0.000,-13.623
619,41.267,B,-19.080,20.032,-178.8,1.2,219.571,-0.032,5.968,1.000,1.000,13.623
620,41.333,A,-5.858,20.030,-180.0,0.0,206.348,-0.030,6.003,1.000,-0.003,-13.619
620,41.333,B,-19.477,19.993,-177.1,2.9,219.967,0.007,5.954,1.000,1.000,13.619
621,41.400,A,-6.258,20.029,-180.0,0.0,206.748,-0.029,6.001,1.000,-0.005,-13.612
621,41.400,B,-19.870,19.936,-175.0,5.0,220.360,0.064,5.942,1.000,1.000,13.612
622,41.467,A,-6.658,20.029,-179.9,0.1,207.148,-0.029,6.001,1.000,-0.007,-13.612
622,41.467,B,-20.260,19.860,-172.7,2.8,220.760,0.119,5.932,1.000,1.000,13.612
623,41.533,A,-7.058,20.028,-179.9,0.1,207.549,-0.028,6.001,1.000,-0.010,-13.603
623,41.533,B,-20.645,19.766,-170.3,5.2,221.152,0.183,5.922,1.000,1.000,13.603
624,41.600,A,-7.458,20.028,-179.9,0.1,207.949,-0.028,6.001,1.000,-0.013,-13.630
624,41.600,B,-21.024,19.653,-167.7,-1.2,221.579,0.246,5.914,1.000,1.000,13.630
625,41.667,A,-7.858,20.028,-179.9,0.1,208.349,-0.028,6.000,1.000,-0.013,-13.624
625,41.667,B,-21.398,19.521,-164.9,1.6,221.973,0.287,5.907,1.000,1.000,13.624
626,41.733,A,-8.258,20.028,-180.0,0.0,208.749,-0.028,5.996,1.000,-0.013,-13.669
626,41.733,B,-21.763,19.370,-162.1,-4.6,222.418,0.346,5.900,1.000,1.000,13.669
627,41.800,A,-8.658,20.028,180.0,-0.0,209.149,-0.028,5.996,1.000,-0.011,-13.664
627,41.800,B,-22.120,19.200,-159.2,-1.7,222.813,0.366,5.895,1.000,1.000,13.664
628,41.867,A,-9.058,20.030,179.9,-0.1,209.548,-0.030,5.994,1.000,-0.009,-13.657
628,41.867,B,-22.467,19.011,-156.3,1.2,223.206,0.408,5.890,1.000,1.000,13.657
629,41.933,A,-9.457,20.031,179.9,-0.1,209.948,-0.031,5.994,1.000,-0.006,-13.717
629,41.933,B,-22.803,18.805,-153.3,-4.8,223.665,0.420,5.885,1.000,1.000,13.717
630,42.000,A,-9.857,20.033,179.8,-0.2,210.348,-0.033,6.001,1.000,-0.003,-13.711
630,42.000,B,-23.127,18.580,-150.3,-1.8,224.059,0.442,5.881,1.000,1.000,13.711
631,42.067,A,-10.258,20.035,179.8,-0.2,210.748,-0.035,6.005,1.000,0.001,-13.776
631,42.067,B,-23.439,18.339,-147.2,-7.7,224.524,0.449,5.877,1.000,1.000,13.776
632,42.133,A,-10.658,20.037,179.8,-0.2,211.148,-0.037,6.003,1.000,0.001,-13.770
632,42.133,B,-23.737,18.081,-144.1,-4.6,224.918,0.451,5.873,1.000,1.000,13.770
633,42.200,A,-11.058,20.039,179.8,-0.2,211.548,-0.039,6.001,1.000,0.003,-13.836
633,42.200,B,-24.020,17.808,-141.0,-10.5,225.384,0.451,5.869,1.000,1.000,13.836
634,42.267,A,-11.458,20.040,179.8,-0.2,211.949,-0.040,6.002,1.000,0.004,-13.829
634,42.267,B,-24.288,17.520,-137.9,-7.4,225.777,0.435,5.866,1.000,1.000,13.829
635,42.333,A,-11.858,20.042,179.7,-0.3,212.349,-0.042,6.002,1.000,0.007,-13.890
635,42.333,B,-24.540,17.217,-134.8,-13.3,226.239,0.430,5.863,1.000,1.000,13.890
636,42.400,A,-12.258,20.044,179.7,-0.3,212.749,-0.044,6.002,1.000,0.009,-13.882
636,42.400,B,-24.774,16.902,-131.7,-10.2,226.630,0.395,5.860,1.000,1.000,13.882
637,42.467,A,-12.659,20.046,179.7,-0.3,213.149,-0.046,6.001,1.000,0.012,-13.874
637,42.467,B,-24.991,16.574,-128.5,-7.0,227.023,0.381,5.857,1.000,1.000,13.874
638,42.533,A,-13.059,20.048,179.7,-0.3,213.549,-0.048,6.000,1.000,0.015,-13.923
638,42.533,B,-25.189,16.235,-125.4,-12.9,227.473,0.333,5.854,1.000,1.000,13.923
639,42.600,A,-13.459,20.049,179.8,-0.2,213.949,-0.049,5.999,1.000,0.016,-13.915
639,42.600,B,-25.368,15.886,-122.2,-9.7,227.864,0.301,5.852,1.000,1.000,13.915
640,42.667,A,-13.858,20.050,179.8,-0.2,214.349,-0.050,5.997,1.000,0.014,-13.950
640,42.667,B,-25.527,15.527,-119.1,-15.6,228.299,0.251,5.849,1.000,1.000,13.950
641,42.733,A,-14.258,20.050,179.9,-0.1,214.749,-0.050,5.992,1.000,0.012,-13.939
641,42.733,B,-25.666,15.160,-115.9,-12.4,228.688,0.201,5.846,1.000,1.000,13.939
642,42.800,A,-14.658,20.050,179.9,-0.1,215.148,-0.050,5.993,1.000,0.011,-13.956
642,42.800,B,-25.785,14.787,-112.7,-18.2,229.104,0.153,5.844,1.000,1.000,13.956
643,42.867,A,-15.057,20.049,180.0,-0.0,215.548,-0.049,5.996,1.000,0.015,-13.943
643,42.867,B,-25.883,14.407,-109.6,-15.1,229.490,0.085,5.841,1.000,1.000,13.943
644,42.933,A,-15.457,20.048,-180.0,0.0,215.948,-0.048,6.009,1.000,0.010,-13.931
644,42.933,B,-25.959,14.023,-106.4,-11.9,229.879,0.039,5.839,1.000,1.000,13.931
645,43.000,A,-15.858,20.047,-179.9,0.1,216.348,-0.047,6.000,1.000,0.009,-13.922
645,43.000,B,-26.014,13.635,-103.2,-13.2,230.270,-0.014,5.836,1.000,1.000,13.922
646,43.067,A,-16.258,20.045,-179.8,0.2,216.748,-0.045,5.996,1.000,0.034,-13.912
646,43.067,B,-26.048,13.245,-100.0,-10.0,230.660,-0.048,5.834,1.000,0.756,13.912
647,43.133,A,-16.657,20.041,-179.7,0.3,217.147,-0.041,5.977,1.000,-0.016,-13.904
647,43.133,B,-26.060,12.854,-96.9,-6.9,231.051,-0.060,5.836,1.000,0.792,13.904
648,43.200,A,-17.056,20.039,-179.7,0.3,217.546,-0.039,5.986,0.835,0.019,-13.896
648,43.200,B,-26.050,12.463,-93.7,-3.7,231.443,-0.050,5.836,1.000,-0.052,13.896
649,43.267,A,-17.448,20.036,-179.7,0.3,217.938,-0.036,5.814,0.850,-0.013,-13.896
649,43.267,B,-26.028,12.071,-91.1,-1.1,231.834,-0.028,5.874,1.000,-0.297,13.896
650,43.333,A,-17.828,20.034,-179.7,0.3,218.319,-0.034,5.643,1.000,0.921,-13.908
650,43.333,B,-26.012,11.679,-89.9,0.1,232.227,-0.012,5.900,1.000,-0.209,13.908
651,43.400,A,-18.204,20.027,-179.4,0.6,218.695,-0.027,5.645,1.000,0.315,-13.926
651,43.400,B,-26.006,11.285,-89.7,0.3,232.621,-0.006,5.905,1.000,-0.066,13.926
652,43.467,A,-18.581,20.008,-178.5,1.5,219.071,-0.008,5.646,0.875,-0.209,-13.945
652,43.467,B,-26.011,10.890,-90.0,-0.0,233.016,-0.011,5.938,1.000,0.023,13.945
653,43.533,A,-18.956,19.982,-177.7,2.3,219.446,0.018,5.639,1.000,0.453,-13.966
653,43.533,B,-26.012,10.493,-90.1,-0.1,233.412,-0.012,5.963,1.000,-0.111,13.966
654,43.600,A,-19.331,19.960,-177.2,2.8,219.821,0.040,5.639,0.943,-0.005,-13.988
654,43.600,B,-26.015,10.096,-90.3,-0.3,233.810,-0.015,5.963,1.000,0.062,13.988
655,43.667,A,-19.706,19.932,-176.7,3.3,220.196,0.068,5.644,0.601,-0.535,-14.011
655,43.667,B,-26.022,9.698,-90.5,-0.5,234.207,-0.022,5.966,1.000,-0.141,14.011
656,43.733,A,-20.078,19.914,-177.0,-1.5,220.575,0.080,5.557,1.000,1.000,-14.030
656,43.733,B,-26.026,9.301,-90.5,-0.5,234.605,-0.026,5.964,1.000,0.002,14.030
657,43.800,A,-20.447,19.898,-177.1,-1.6,220.944,0.067,5.552,1.000,1.000,-14.059
657,43.800,B,-26.034,8.903,-90.7,-0.7,235.003,-0.034,5.989,1.000,-0.196,14.059
658,43.867,A,-20.817,19.874,-176.8,-1.3,221.314,0.061,5.549,1.000,1.000,-14.087
658,43.867,B,-26.043,8.504,-91.0,-1.0,235.402,-0.043,5.988,1.000,-0.065,14.087
659,43.933,A,-21.184,19.834,-175.7,-9.2,221.692,0.032,5.543,1.000,1.000,-14.109
659,43.933,B,-26.058,8.104,-91.4,-1.4,235.801,-0.058,5.991,1.000,0.484,14.109
660,44.000,A,-21.550,19.779,-174.2,-7.7,222.061,0.000,5.535,1.000,1.000,-14.140
660,44.000,B,-26.070,7.705,-91.5,-1.5,236.201,-0.070,5.992,1.000,0.472,14.140
661,44.067,A,-21.913,19.707,-172.2,-14.7,222.427,-0.023,5.527,1.000,1.000,-14.173
661,44.067,B,-26.069,7.306,-90.8,-0.8,236.600,-0.069,5.985,1.000,0.447,14.173
662,44.133,A,-22.271,19.618,-170.0,-12.5,222.793,-0.078,5.521,1.000,1.000,-14.206
662,44.133,B,-26.053,6.907,-89.6,0.4,236.999,-0.053,5.978,1.000,1.000,14.206
663,44.200,A,-22.625,19.511,-167.5,-10.0,223.160,-0.115,5.516,1.000,1.000,-14.236
663,44.200,B,-26.022,6.510,-88.0,2.0,237.396,-0.022,5.964,1.000,1.000,14.236
664,44.267,A,-22.972,19.386,-164.9,-16.4,223.506,-0.164,5.512,1.000,1.000,-14.285
664,44.267,B,-25.973,6.114,-86.1,3.9,237.791,0.027,5.952,1.000,1.000,14.285
665,44.333,A,-23.313,19.243,-162.1,-13.6,223.871,-0.220,5.509,1.000,1.000,-14.318
665,44.333,B,-25.906,5.723,-83.9,1.6,238.189,0.072,5.940,1.000,1.000,14.318
666,44.400,A,-23.645,19.081,-159.2,-10.7,224.239,-0.255,5.507,1.000,1.000,-14.344
666,44.400,B,-25.821,5.335,-81.5,4.0,238.583,0.127,5.931,1.000,1.000,14.344
667,44.467,A,-23.968,18.901,-156.2,-16.7,224.561,-0.322,5.507,1.000,1.000,-14.441
667,44.467,B,-25.717,4.952,-78.9,-2.4,239.002,0.178,5.922,1.000,1.000,14.441
668,44.533,A,-24.280,18.703,-153.1,-13.6,224.927,-0.374,5.507,1.000,1.000,-14.470
668,44.533,B,-25.593,4.576,-76.2,0.3,239.397,0.210,5.914,1.000,1.000,14.470
669,44.600,A,-24.581,18.488,-150.0,-19.5,225.231,-0.417,5.507,1.000,1.000,-14.600
669,44.600,B,-25.451,4.206,-73.5,-6.0,239.831,0.259,5.907,1.000,1.000,14.600
670,44.667,A,-24.869,18.256,-146.8,-16.3,225.594,-0.485,5.508,1.000,1.000,-14.632
670,44.667,B,-25.290,3.845,-70.6,-3.1,240.226,0.270,5.901,1.000,1.000,14.632
671,44.733,A,-25.143,18.008,-143.5,-13.0,225.961,-0.533,5.509,1.000,1.000,-14.659
671,44.733,B,-25.110,3.493,-67.7,-0.2,240.620,0.301,5.896,1.000,1.000,14.659
672,44.800,A,-25.403,17.745,-140.3,-18.8,226.240,-0.582,5.511,1.000,1.000,-14.823
672,44.800,B,-24.912,3.151,-64.7,-6.2,241.063,0.305,5.891,1.000,1.000,14.823
673,44.867,A,-25.647,17.467,-137.0,-15.5,226.605,-0.645,5.513,1.000,1.000,-14.853
673,44.867,B,-24.696,2.821,-61.7,-3.2,241.458,0.317,5.886,1.000,1.000,14.853
674,44.933,A,-25.875,17.175,-133.7,-12.2,226.973,-0.687,5.515,1.000,1.000,-14.930
674,44.933,B,-24.462,2.503,-58.6,-9.1,241.904,0.317,5.882,1.000,1.000,14.930
675,45.000,A,-26.086,16.870,-130.4,-17.9,227.229,-0.739,5.517,1.000,1.000,-15.068
675,45.000,B,-24.212,2.198,-55.6,-6.1,242.298,0.310,5.878,1.000,1.000,15.068
676,45.067,A,-26.278,16.553,-127.1,-14.6,227.596,-0.796,5.520,1.000,1.000,-15.145
676,45.067,B,-23.946,1.908,-52.5,-12.0,242.741,0.307,5.875,1.000,1.000,15.145
677,45.133,A,-26.452,16.225,-123.8,-11.3,227.965,-0.831,5.522,1.000,1.000,-15.169
677,45.133,B,-23.664,1.632,-49.4,-8.9,243.134,0.280,5.871,1.000,1.000,15.169
