car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car A,2731,182.0667,8,130.578,3,-3.083,-0.503,-0.503,5.9897,-0.012,0.3562,1.0,-0.1316,1.905,18.871
Car B,2731,182.0667,8,111.707,3,-22.0,0.125,-0.212,5.7125,-0.0119,4.8117,1.0,1.0,24.999,-18.871
Car A,2732,182.1333,8,130.977,3,-2.684,-0.49,-0.49,5.9879,-0.0265,-0.4091,1.0,0.0704,-3.281,18.927
Car B,2732,182.1333,8,112.049,3,-21.655,-0.042,-0.28,5.7119,-0.0095,4.8225,1.0,1.0,24.999,-18.927
Car A,2733,182.2,8,131.376,3,-2.285,-0.482,-0.482,5.9885,0.0088,0.3479,1.0,-0.1412,1.752,18.948
Car B,2733,182.2,8,112.428,3,-21.301,-0.189,-0.34,5.7113,-0.0087,4.831,1.0,1.0,24.999,-18.948
Car A,2734,182.2667,8,131.774,3,-1.886,-0.47,-0.47,5.9855,-0.0444,-0.4448,1.0,0.0633,-3.521,19.026
Car B,2734,182.2667,8,112.749,3,-20.939,-0.315,-0.388,5.7108,-0.0077,4.8382,1.0,1.0,24.999,-19.026
Car A,2735,182.3333,8,132.173,3,-1.487,-0.462,-0.462,5.9861,0.0093,0.3259,1.0,-0.1511,1.574,19.049
Car B,2735,182.3333,8,113.125,3,-20.571,-0.421,-0.464,5.7103,-0.0075,4.8438,1.0,1.0,24.999,-19.049
Car A,2736,182.4,8,132.572,3,-1.088,-0.452,-0.452,5.9833,-0.0432,-0.452,1.0,0.0646,-3.77,19.068
Car B,2736,182.4,8,113.504,3,-20.197,-0.505,-0.519,5.7099,-0.0065,4.848,1.0,1.0,24.999,-19.068
Car A,2737,182.4667,8,132.971,3,-0.689,-0.445,-0.445,5.9841,0.0131,0.3199,1.0,-0.1583,1.606,19.13
Car B,2737,182.4667,8,113.841,3,-19.819,-0.569,-0.569,5.7095,-0.006,4.8515,1.0,1.0,24.999,-19.13
Car A,2738,182.5333,8,133.37,3,-0.291,-0.435,-0.435,5.9815,-0.0398,-0.4771,1.0,0.0602,-3.948,19.147
Car B,2738,182.5333,8,114.222,3,-19.438,-0.611,-0.611,5.7091,-0.0059,4.8543,1.0,1.0,24.999,-19.147
Car A,2739,182.6,9,0.108,1,0.108,-0.429,-0.429,5.9828,0.0199,0.3033,1.0,-0.1563,1.495,19.163
Car B,2739,182.6,8,114.605,3,-19.055,-0.631,-0.631,5.7088,-0.0049,4.8562,1.0,1.0,24.999,-19.163
Car A,2740,182.6667,9,0.507,1,0.507,-0.421,-0.421,5.9803,-0.038,-0.4721,1.0,0.0554,-3.899,19.179
Car B,2740,182.6667,8,114.988,3,-18.672,-0.629,-0.629,5.7084,-0.0055,4.8579,1.0,1.0,24.999,-19.179
Car A,2741,182.7333,9,0.905,1,0.905,-0.416,-0.416,5.9816,0.0198,0.3026,1.0,-0.1629,1.377,19.195
Car B,2741,182.7333,8,115.371,3,-18.29,-0.606,-0.606,5.7081,-0.0048,4.8591,1.0,1.0,24.999,-19.195
Car A,2742,182.8,9,1.304,1,1.304,-0.408,-0.408,5.9792,-0.0363,-0.4889,1.0,0.0457,-4.065,19.213
Car B,2742,182.8,8,115.751,3,-17.909,-0.561,-0.561,5.7077,-0.0053,4.86,1.0,0.2244,24.999,-19.213
Car A,2743,182.8667,9,1.703,1,1.703,-0.405,-0.405,5.9814,0.0336,0.2898,1.0,-0.1773,1.134,19.232
Car B,2743,182.8667,8,116.131,3,-17.53,-0.503,-0.503,5.7588,0.7658,3.0267,1.0,-0.0572,5.641,-19.232
Car A,2744,182.9333,9,2.101,1,2.101,-0.399,-0.399,5.9795,-0.0283,-0.5596,1.0,0.03,-4.424,19.249
Car B,2744,182.9333,8,116.513,3,-17.148,-0.451,-0.451,5.7886,0.4475,1.2075,1.0,-0.061,-1.42,-19.249
Car A,2745,183.0,9,2.5,1,2.5,-0.398,-0.398,5.9831,0.0529,0.2258,1.0,-0.1816,0.741,19.263
Car B,2745,183.0,8,116.897,3,-16.763,-0.41,-0.41,5.8041,0.2321,-0.138,1.0,-0.0578,-1.523,-19.263
Car A,2746,183.0667,9,2.899,1,2.899,-0.396,-0.396,5.982,-0.0159,-0.6546,1.0,0.0293,-4.532,19.273
Car B,2746,183.0667,8,117.286,3,-16.374,-0.378,-0.378,5.9053,1.5184,-0.5524,1.0,-0.0528,-1.445,-19.273
Car A,2747,183.1333,9,3.298,1,3.298,-0.397,-0.397,5.9854,0.0517,0.1676,1.0,-0.1923,0.723,19.276
Car B,2747,183.1333,8,117.681,3,-15.979,-0.348,-0.348,5.9572,0.7787,-0.5255,1.0,-0.0511,-1.301,-19.276
Car A,2748,183.2,9,3.696,1,3.697,-0.398,-0.398,5.9827,-0.0405,-0.6752,1.0,0.0307,-4.798,19.278
Car B,2748,183.2,8,118.079,3,-15.581,-0.319,-0.319,5.9766,0.2901,-0.4806,1.0,-0.05,-1.277,-19.278
Car A,2749,183.2667,9,4.095,1,4.095,-0.402,-0.402,5.9861,0.0511,0.154,1.0,-0.1957,0.759,19.279
Car B,2749,183.2667,8,118.477,3,-15.184,-0.293,-0.293,5.9927,0.2413,-0.4763,1.0,-0.0477,-1.247,-19.279
Car A,2750,183.3333,9,4.494,1,4.494,-0.405,-0.405,5.983,-0.0475,-0.6728,1.0,0.0423,-4.884,19.279
Car B,2750,183.3333,8,118.875,3,-14.785,-0.268,-0.268,5.9866,-0.0904,-0.4883,1.0,-0.0465,-1.194,-19.279
Car A,2751,183.4,9,4.893,1,4.893,-0.412,-0.412,5.9857,0.0408,0.1565,1.0,-0.1952,1.049,19.28
Car B,2751,183.4,8,119.274,3,-14.386,-0.246,-0.246,5.984,-0.0389,-0.4739,1.0,-0.0451,-1.157,-19.28
Car A,2752,183.4667,9,5.292,1,5.292,-0.418,-0.418,5.9814,-0.0647,-0.5968,1.0,0.0279,-4.87,19.279
Car B,2752,183.4667,8,119.673,3,-13.987,-0.226,-0.226,6.0223,0.5743,-0.4532,1.0,-0.0403,-1.122,-19.279
Car A,2753,183.5333,9,5.691,1,5.691,-0.426,-0.426,5.9844,0.045,0.2043,1.0,-0.2067,0.689,19.277
Car B,2753,183.5333,8,120.074,3,-13.587,-0.207,-0.207,5.9903,-0.4806,-0.4039,1.0,-0.0425,-0.999,-19.277
Car A,2754,183.6,9,6.089,1,6.09,-0.434,-0.434,5.9836,-0.0123,-0.6758,1.0,0.0632,-5.158,19.278
Car B,2754,183.6,8,120.472,3,-13.189,-0.189,-0.189,5.9679,-0.3363,-0.2749,1.0,-0.0449,-1.053,-19.278
Car A,2755,183.6667,9,6.488,1,6.488,-0.446,-0.446,5.9854,0.0275,0.1564,1.0,-0.1871,1.57,19.278
Car B,2755,183.6667,8,120.87,3,-12.79,-0.172,-0.172,5.9732,0.0798,-0.4548,1.0,-0.0405,-1.116,-19.278
Car A,2756,183.7333,9,6.887,1,6.887,-0.456,-0.456,5.9819,-0.0528,-0.5353,1.0,0.045,-4.667,19.279
Car B,2756,183.7333,8,121.268,3,-12.392,-0.157,-0.157,5.9757,0.0384,-0.2327,1.0,-0.0449,-0.993,-19.279
Car A,2757,183.8,9,7.286,1,7.286,-0.468,-0.468,5.9835,0.0243,0.2524,1.0,-0.2256,1.116,19.28
Car B,2757,183.8,8,121.666,3,-11.994,-0.144,-0.144,5.9918,0.241,-0.429,1.0,-0.0366,-1.119,-19.28
Car A,2758,183.8667,9,7.684,1,7.684,-0.479,-0.479,5.9811,-0.0364,-0.555,1.0,0.0478,-5.629,19.278
Car B,2758,183.8667,8,122.066,3,-11.594,-0.133,-0.133,5.9813,-0.1572,-0.2748,1.0,-0.0389,-0.899,-19.278
Car A,2759,183.9333,9,8.083,1,8.083,-0.494,-0.494,5.9837,0.0388,0.2424,1.0,-0.2264,1.183,19.278
Car B,2759,183.9333,8,122.465,3,-11.196,-0.123,-0.123,5.9968,0.2321,-0.3708,1.0,-0.0327,-0.969,-19.278
Car A,2760,184.0,9,8.481,1,8.481,-0.506,-0.506,5.9801,-0.0538,-0.5498,1.0,0.0375,-5.648,19.276
Car B,2760,184.0,8,122.866,3,-10.795,-0.113,-0.113,6.0199,0.3469,-0.1851,1.0,-0.0366,-0.801,-19.276
Car A,2761,184.0667,9,8.88,1,8.88,-0.523,-0.523,5.9834,0.0495,0.2413,1.0,-0.2366,0.928,19.273
Car B,2761,184.0667,8,123.267,3,-10.394,-0.105,-0.105,6.0243,0.0663,-0.3723,1.0,-0.0276,-0.902,-19.273
Car A,2762,184.1333,9,9.278,1,9.278,-0.538,-0.538,5.9814,-0.0293,-0.6228,1.0,0.0456,-5.903,19.272
Car B,2762,184.1333,8,123.666,3,-9.994,-0.098,-0.098,5.9822,-0.6325,-0.1677,1.0,-0.0365,-0.679,-19.272
Car A,2763,184.2,9,9.677,1,9.677,-0.557,-0.557,5.9842,0.0411,0.1983,1.0,-0.1917,1.128,19.272
Car B,2763,184.2,8,124.065,3,-9.595,-0.093,-0.093,5.9991,0.2533,-0.3455,1.0,-0.0249,-0.907,-19.272
Car A,2764,184.2667,9,10.075,1,10.075,-0.574,-0.574,5.9801,-0.0603,-0.5907,1.0,0.0231,-4.782,19.269
Car B,2764,184.2667,8,124.466,3,-9.194,-0.089,-0.089,6.0197,0.3102,-0.1733,1.0,-0.0326,-0.613,-19.269
Car A,2765,184.3333,9,10.473,1,10.473,-0.595,-0.595,5.9858,0.0855,0.1937,1.0,-0.1646,0.568,19.266
Car B,2765,184.3333,8,124.867,3,-8.793,-0.085,-0.085,5.9942,-0.3833,-0.3233,1.0,-0.0227,-0.808,-19.266
Car A,2766,184.4,9,10.872,1,10.872,-0.615,-0.615,5.984,-0.0278,-0.6963,1.0,0.0247,-4.108,19.266
Car B,2766,184.4,8,125.266,3,-8.394,-0.083,-0.083,5.9818,-0.1853,-0.1528,1.0,-0.038,-0.562,-19.266
Car A,2767,184.4667,9,11.27,1,11.27,-0.639,-0.639,5.9876,0.0545,0.1429,1.0,-0.1234,0.611,19.265
Car B,2767,184.4667,8,125.665,3,-7.995,-0.083,-0.083,5.9987,0.2528,-0.3665,1.0,-0.0186,-0.944,-19.265
Car A,2768,184.5333,9,11.668,1,11.668,-0.663,-0.663,5.9847,-0.0434,-0.6865,1.0,-0.0017,-3.079,19.263
Car B,2768,184.5333,8,126.066,3,-7.595,-0.082,-0.082,6.017,0.2744,-0.2115,1.0,-0.0382,-0.464,-19.263
Car A,2769,184.6,9,12.066,1,12.066,-0.69,-0.69,5.9973,0.1887,-0.0197,1.0,-0.0739,-0.054,19.26
Car B,2769,184.6,8,126.467,3,-7.194,-0.084,-0.084,6.0242,0.1082,-0.3894,1.0,-0.0171,-0.942,-19.26
Car A,2770,184.6667,9,12.465,1,12.465,-0.718,-0.718,5.9941,-0.0479,-0.7066,1.0,-0.002,-1.844,19.259
Car B,2770,184.6667,8,126.867,3,-6.793,-0.087,-0.087,5.9898,-0.5152,-0.12,1.0,-0.0594,-0.426,-19.259
Car A,2771,184.7333,9,12.864,1,12.864,-0.747,-0.747,6.0005,0.0961,0.016,1.0,-0.078,-0.054,19.258
Car B,2771,184.7333,8,127.266,3,-6.394,-0.092,-0.092,5.9966,0.1012,-0.5695,0.9899,0.0305,-1.483,-19.258
Car A,2772,184.8,9,13.263,1,13.263,-0.778,-0.778,5.9966,-0.0582,-0.7324,1.0,0.0163,-1.945,19.258
Car B,2772,184.8,8,127.665,3,-5.995,-0.096,-0.096,5.9733,-0.3497,0.2912,1.0,-0.0646,0.76,-19.258
Car A,2773,184.8667,9,13.661,1,13.661,-0.81,-0.81,5.9991,0.0368,0.1658,1.0,-0.0858,0.4,19.258
Car B,2773,184.8667,8,128.064,3,-5.597,-0.101,-0.101,5.9749,0.0245,-0.5802,1.0,0.1107,-1.612,-19.258
Car A,2774,184.9333,9,14.06,1,14.06,-0.843,-0.843,5.9965,-0.0394,-0.6741,1.0,0.0621,-2.139,19.258
Car B,2774,184.9333,8,128.462,3,-5.198,-0.106,-0.106,5.9757,0.0126,0.3799,1.0,0.0744,2.762,-19.258
Car A,2775,185.0,9,14.458,1,14.458,-0.877,-0.877,5.9953,-0.0172,0.2479,1.0,-0.0607,1.546,19.257
Car B,2775,185.0,8,128.861,3,-4.799,-0.103,-0.103,5.9702,-0.083,0.7235,1.0,-0.0206,1.858,-19.257
Car A,2776,185.0667,9,14.856,1,14.856,-0.908,-0.908,5.9933,-0.0297,-0.4557,1.0,0.1012,-1.512,19.257
Car B,2776,185.0667,8,129.259,3,-4.401,-0.1,-0.1,5.9811,0.1632,-0.1969,1.0,0.1007,-0.511,-19.257
Car A,2777,185.1333,9,15.254,1,15.255,-0.942,-0.942,5.9917,-0.025,0.4153,1.0,0.0274,2.523,19.257
Car B,2777,185.1333,8,129.658,3,-4.002,-0.098,-0.098,5.9814,0.0051,0.6669,1.0,-0.0135,2.512,-19.257
Car A,2778,185.2,9,15.654,1,15.654,-0.969,-0.969,6.022,0.4549,0.3102,1.0,0.0814,0.683,19.257
Car B,2778,185.2,8,130.057,3,-3.603,-0.093,-0.093,5.9899,0.1271,-0.1294,1.0,0.0847,-0.332,-19.257
Car A,2779,185.2667,9,16.054,1,16.054,-0.994,-0.994,6.0312,0.1378,0.7995,1.0,-0.1319,2.032,19.258
Car B,2779,185.2667,8,130.456,3,-3.204,-0.087,-0.087,5.9902,0.0037,0.7217,1.0,-0.0874,2.112,-19.258
Car A,2780,185.3333,9,16.456,1,16.456,-1.019,-1.019,6.0308,-0.0056,-0.254,1.0,0.279,-3.288,19.261
Car B,2780,185.3333,8,130.855,3,-2.805,-0.08,-0.08,5.9898,-0.0051,-0.2746,1.0,0.0466,-2.177,-19.261
Car A,2781,185.4,9,16.856,1,16.856,-1.047,-1.047,6.0273,-0.0525,0.4643,1.0,0.1443,6.958,19.262
Car B,2781,185.4,8,131.255,3,-2.406,-0.076,-0.076,5.9899,0.0011,0.4065,1.0,-0.0527,1.159,-19.262
Car A,2782,185.4667,9,17.258,1,17.258,-1.062,-1.062,6.0223,-0.0744,1.3278,1.0,-0.1278,3.611,19.264
Car B,2782,185.4667,8,131.654,3,-2.006,-0.071,-0.071,5.9906,0.0113,-0.4614,1.0,0.1248,-1.313,-19.264
Car A,2783,185.5333,9,17.659,1,17.659,-1.075,-1.075,6.024,0.0253,0.1496,1.0,0.2817,-3.184,19.266
Car B,2783,185.5333,8,132.053,3,-1.607,-0.066,-0.066,5.9902,-0.0068,0.4798,1.0,-0.0635,3.114,-19.266
Car A,2784,185.6,9,18.06,1,18.06,-1.092,-1.092,6.0209,-0.0475,0.7564,1.0,1.0,7.025,19.268
Car B,2784,185.6,8,132.453,3,-1.208,-0.059,-0.059,5.9907,0.0083,-0.3036,1.0,0.0371,-1.579,-19.268
Car A,2785,185.6667,9,18.461,1,18.461,-1.095,-1.095,6.015,-0.088,1.3217,1.0,0.9177,24.973,19.27
Car B,2785,185.6667,8,132.852,3,-0.808,-0.054,-0.054,5.9922,0.0221,0.3509,1.0,-0.0828,0.922,-19.27
Car A,2786,185.7333,9,18.861,1,18.861,-1.083,-1.083,5.9937,-0.3201,2.3642,1.0,1.0,22.945,19.27
Car B,2786,185.7333,8,133.251,3,-0.409,-0.049,-0.049,5.9924,0.0034,-0.5379,1.0,0.0785,-2.064,-19.27
Car A,2787,185.8,9,19.26,1,19.26,-1.055,-1.055,5.9802,-0.2024,2.9253,1.0,1.0,24.996,19.27
Car B,2787,185.8,8,133.651,3,-0.01,-0.047,-0.047,5.9898,-0.0388,0.3086,1.0,-0.0758,1.956,-19.27
Car A,2788,185.8667,9,19.656,1,19.656,-1.01,-1.01,5.9677,-0.1872,3.355,1.0,0.9347,25.0,19.267
Car B,2788,185.8667,9,0.39,1,0.39,-0.042,-0.042,5.989,-0.0124,-0.4105,1.0,-0.0039,-1.889,-19.267
Car A,2789,185.9333,9,20.0,1,20.05,-0.946,-0.947,5.9572,-0.1574,3.6861,1.0,0.8479,23.369,19.211
Car B,2789,185.9333,9,0.789,1,0.789,-0.04,-0.04,5.9989,0.1489,0.006,1.0,-0.0989,-0.108,-19.211
Car A,2790,186.0,9,20.37,1,20.44,-0.863,-0.895,5.9495,-0.1156,3.9322,1.0,0.777,21.2,19.181
Car B,2790,186.0,9,1.189,1,1.189,-0.042,-0.042,5.9948,-0.0617,-0.8587,1.0,0.0479,-2.468,-19.181
Car A,2791,186.0667,9,20.762,1,20.824,-0.761,-0.824,5.943,-0.0975,4.1249,1.0,1.0,19.428,19.173
Car B,2791,186.0667,9,1.589,1,1.589,-0.046,-0.046,5.9965,0.0246,0.1431,1.0,-0.1212,1.192,-19.173
Car A,2792,186.1333,9,21.032,1,21.203,-0.641,-0.757,5.9353,-0.1156,4.2922,1.0,1.0,24.991,19.044
Car B,2792,186.1333,9,1.988,1,1.988,-0.047,-0.047,5.9922,-0.0637,-0.5572,1.0,-0.1365,-3.024,-19.044
Car A,2793,186.2,9,21.426,1,21.575,-0.501,-0.707,5.9286,-0.0994,4.41,1.0,1.0,24.999,19.039
Car B,2793,186.2,9,2.387,1,2.387,-0.061,-0.061,5.9884,-0.058,-1.3012,0.952,0.0837,-3.412,-19.039
Car A,2794,186.2667,9,21.817,1,21.939,-0.342,-0.638,5.9225,-0.0929,4.5045,1.0,1.0,24.999,19.031
Car B,2794,186.2667,9,2.786,1,2.786,-0.075,-0.075,5.9807,-0.1149,-0.0866,0.9908,0.0519,2.084,-19.031
Car A,2795,186.3333,9,22.114,1,22.293,-0.164,-0.591,5.9168,-0.0847,4.5773,1.0,1.0,24.999,18.929
Car B,2795,186.3333,9,3.184,1,3.184,-0.079,-0.079,5.9732,-0.1119,0.5095,1.0,0.0104,1.294,-18.929
Car A,2796,186.4,9,22.507,1,22.638,0.032,-0.541,5.9116,-0.0778,4.6348,1.0,1.0,24.999,18.924
Car B,2796,186.4,9,3.584,1,3.584,-0.084,-0.084,6.0084,0.5279,0.1544,1.0,0.0318,0.26,-18.924
Car A,2797,186.4667,9,22.824,1,22.971,0.247,-0.477,5.9069,-0.0705,4.6812,1.0,1.0,24.999,18.84
Car B,2797,186.4667,9,3.984,1,3.984,-0.087,-0.087,6.0219,0.2015,0.3321,1.0,0.0269,0.78,-18.84
Car A,2798,186.5333,9,23.217,1,23.292,0.478,-0.447,5.9026,-0.0654,4.719,1.0,1.0,24.999,18.833
Car B,2798,186.5333,9,4.384,1,4.384,-0.089,-0.089,5.9842,-0.565,0.1604,1.0,0.0265,0.66,-18.833
Car A,2799,186.6,9,23.609,1,23.6,0.727,-0.396,5.8984,-0.0628,4.7464,1.0,1.0,24.999,18.826
Car B,2799,186.6,9,4.783,1,4.783,-0.091,-0.091,5.9886,0.0658,0.1341,1.0,0.0259,0.647,-18.826
Car A,2800,186.6667,9,23.944,1,23.893,0.991,-0.356,5.8946,-0.0574,4.7707,1.0,1.0,24.999,18.762
Car B,2800,186.6667,9,5.182,1,5.182,-0.092,-0.092,5.989,0.0059,0.1322,1.0,0.0236,0.633,-18.762
Car A,2801,186.7333,9,24.338,1,24.172,1.271,-0.324,5.8909,-0.0556,4.7885,1.0,1.0,24.999,18.757
Car B,2801,186.7333,9,5.581,1,5.581,-0.093,-0.093,5.9872,-0.0271,0.1399,1.0,0.0179,0.576,-18.757
Car A,2802,186.8,9,24.707,1,24.435,1.566,-0.271,5.8873,-0.0533,4.8018,1.0,1.0,24.999,18.727
Car B,2802,186.8,9,5.98,1,5.98,-0.093,-0.093,5.9854,-0.0267,0.1296,1.0,0.0114,0.442,-18.727
Car A,2803,186.8667,9,25.081,1,24.681,1.875,-0.257,5.8839,-0.0515,4.8129,1.0,1.0,24.999,18.702
Car B,2803,186.8667,9,6.38,1,6.38,-0.093,-0.093,5.9877,0.0342,0.0138,1.0,0.0122,0.286,-18.702
Car A,2804,186.9333,9,25.474,1,24.91,2.196,-0.223,5.8806,-0.0488,4.8221,1.0,1.0,24.999,18.695
Car B,2804,186.9333,9,6.779,1,6.779,-0.092,-0.092,5.9962,0.1279,0.0552,1.0,0.0092,0.298,-18.695
Car A,2805,187.0,9,25.836,1,25.121,2.529,-0.198,5.8774,-0.048,4.829,1.0,1.0,24.999,18.657
Car B,2805,187.0,9,7.179,1,7.179,-0.092,-0.092,6.0006,0.0665,0.145,1.0,0.0039,0.229,-18.657
Car A,2806,187.0667,9,26.23,1,25.313,2.873,-0.182,5.8743,-0.0463,4.8351,1.0,1.0,24.999,18.651
Car B,2806,187.0667,9,7.579,1,7.579,-0.091,-0.091,5.9982,-0.036,0.026,1.0,0.0055,0.097,-18.651
Car A,2807,187.1333,9,26.599,1,25.486,3.227,-0.148,5.8713,-0.0454,4.8394,1.0,1.0,24.999,18.62
Car B,2807,187.1333,9,7.979,1,7.979,-0.09,-0.09,6.0008,0.0384,0.0125,1.0,0.0055,0.134,-18.62
Car A,2808,187.2,9,26.992,1,25.638,3.59,-0.15,5.8683,-0.0443,4.8428,1.0,1.0,24.999,18.613
Car B,2808,187.2,9,8.379,1,8.379,-0.09,-0.09,5.999,-0.027,0.0023,1.0,0.005,0.135,-18.613
Car A,2809,187.2667,9,27.385,1,25.771,3.96,-0.131,5.8654,-0.0435,4.8452,1.0,0.7034,24.999,18.606
Car B,2809,187.2667,9,8.779,1,8.779,-0.089,-0.089,5.9988,-0.003,0.0033,1.0,0.0031,0.122,-18.606
Car A,2810,187.3333,9,27.76,1,25.883,4.337,-0.127,5.8682,0.0421,4.801,1.0,0.6045,17.594,18.581
Car B,2810,187.3333,9,9.179,1,9.179,-0.088,-0.088,6.0013,0.0385,0.029,1.0,0.0014,0.076,-18.581
Car A,2811,187.4,9,28.153,1,25.975,4.721,-0.127,5.8762,0.1186,4.757,1.0,-0.187,15.116,18.574
Car B,2811,187.4,9,9.579,1,9.579,-0.086,-0.086,6.0016,0.004,0.0143,1.0,0.0001,0.035,-18.574
Car A,2812,187.4667,9,28.529,1,26.055,5.107,-0.125,5.9112,0.5255,3.319,1.0,0.5198,-4.646,18.55
Car B,2812,187.4667,9,9.979,1,9.979,-0.085,-0.085,5.9994,-0.0334,0.0182,1.0,-0.0035,0.003,-18.55
Car A,2813,187.5333,9,28.921,1,26.133,5.494,-0.172,5.9195,0.1251,2.5524,1.0,0.1336,12.968,18.542
Car B,2813,187.5333,9,10.379,1,10.379,-0.084,-0.084,6.0009,0.0222,0.0042,1.0,-0.0011,-0.085,-18.542
Car A,2814,187.6,9,29.314,1,26.203,5.883,-0.212,5.9355,0.2399,1.479,1.0,0.009,3.354,18.535
Car B,2814,187.6,9,10.78,1,10.78,-0.084,-0.084,6.0044,0.0532,-0.0191,1.0,0.0022,-0.028,-18.535
Car A,2815,187.6667,9,29.687,1,26.283,6.272,-0.283,5.9635,0.4202,0.0944,1.0,0.2485,0.231,18.507
Car B,2815,187.6667,9,11.18,1,11.18,-0.083,-0.083,6.0029,-0.0219,0.0072,1.0,0.0028,0.051,-18.507
Car A,2816,187.7333,9,30.076,1,26.362,6.661,-0.362,5.9612,-0.0354,0.9279,1.0,0.1949,6.203,18.496
Car B,2816,187.7333,9,11.58,1,11.58,-0.082,-0.082,6.0011,-0.0278,0.0035,1.0,0.0048,0.067,-18.496
Car A,2817,187.8,9,30.468,1,26.429,7.053,-0.429,5.9612,0.0008,1.7034,1.0,0.1453,4.873,18.488
Car B,2817,187.8,9,11.98,1,11.98,-0.081,-0.081,6.002,0.0143,0.0076,1.0,0.0047,0.116,-18.488
Car A,2818,187.8667,9,30.861,1,26.488,7.446,-0.488,5.953,-0.1239,1.4202,1.0,0.104,3.633,18.481
Car B,2818,187.8667,9,12.38,1,12.38,-0.08,-0.08,5.999,-0.0463,0.023,1.0,-0.0006,0.114,-18.481
Car A,2819,187.9333,9,31.255,1,26.546,7.84,-0.546,5.9905,0.5635,0.9792,1.0,0.1135,2.601,18.475
Car B,2819,187.9333,9,12.78,1,12.78,-0.079,-0.079,5.9964,-0.0389,0.0392,1.0,-0.0112,-0.01,-18.475
Car A,2820,188.0,9,31.651,1,26.599,8.236,-0.599,5.9761,-0.217,1.1023,1.0,0.0959,2.834,18.471
Car B,2820,188.0,9,13.18,1,13.18,-0.078,-0.078,5.9992,0.0419,-0.1109,1.0,-0.0133,-0.271,-18.471
Car A,2821,188.0667,9,32.048,1,26.649,8.633,-0.649,5.9959,0.2974,0.965,1.0,0.0989,2.398,18.468
Car B,2821,188.0667,9,13.58,1,13.58,-0.078,-0.078,5.9976,-0.0229,-0.0597,1.0,-0.0401,-0.324,-18.468
Car A,2822,188.1333,9,32.447,1,26.695,9.032,-0.695,6.0594,0.9519,0.9831,1.0,0.11,2.468,18.468
Car B,2822,188.1333,9,13.98,1,13.98,-0.081,-0.081,5.9738,-0.3572,-0.3887,1.0,-0.0175,-0.982,-18.468
Car A,2823,188.2,9,32.849,1,26.735,9.434,-0.735,6.0736,0.214,1.0992,1.0,0.1054,2.744,18.471
Car B,2823,188.2,9,14.378,1,14.378,-0.084,-0.084,5.9836,0.1464,-0.1875,1.0,-0.0553,-0.436,-18.471
Car A,2824,188.2667,9,33.253,1,26.772,9.838,-0.772,6.0753,0.0245,1.0531,1.0,0.1008,2.622,18.475
Car B,2824,188.2667,9,14.777,1,14.777,-0.09,-0.09,5.9881,0.067,-0.5258,1.0,0.0111,-1.379,-18.475
Car A,2825,188.3333,9,33.656,1,26.804,10.24,-0.804,6.044,-0.4695,0.9841,1.0,0.0438,2.52,18.479
Car B,2825,188.3333,9,15.177,1,15.177,-0.096,-0.096,5.9983,0.1539,0.1103,1.0,0.0802,0.267,-18.479
Car A,2826,188.4,9,34.056,1,26.836,10.641,-0.836,6.0335,-0.1565,0.3322,1.0,0.1152,1.081,18.48
Car B,2826,188.4,9,15.576,1,15.576,-0.095,-0.095,6.0017,0.0513,0.7692,1.0,-0.033,2.003,-18.48
Car A,2827,188.4667,9,34.457,1,26.865,11.042,-0.865,6.0291,-0.0671,1.0108,1.0,0.3484,2.876,18.481
Car B,2827,188.4667,9,15.977,1,15.977,-0.093,-0.093,6.0006,-0.0172,-0.237,1.0,0.8073,-0.82,-18.481
Car A,2828,188.5333,9,34.859,1,26.883,11.444,-0.883,6.0194,-0.1446,1.7561,1.0,0.0382,8.701,18.482
Car B,2828,188.5333,9,16.376,1,16.376,-0.091,-0.091,6.0018,0.0183,0.4369,1.0,0.7232,20.151,-18.482
Car A,2829,188.6,9,35.26,1,26.895,11.845,-0.895,6.0269,0.112,0.6109,1.0,1.0,0.967,18.484
Car B,2829,188.6,9,16.776,1,16.776,-0.076,-0.076,5.9883,-0.2031,1.6324,1.0,0.1002,18.084,-18.484
Car A,2830,188.6667,9,35.661,1,26.905,12.246,-0.905,6.0231,-0.0571,1.1051,1.0,1.0,24.964,18.487
Car B,2830,188.6667,9,17.175,1,17.175,-0.055,-0.055,6.018,0.4461,0.9218,1.0,0.8068,2.527,-18.487
Car A,2831,188.7333,9,36.063,1,26.903,12.647,-0.903,6.0037,-0.29,2.1419,1.0,0.806,25.0,18.488
Car B,2831,188.7333,9,17.575,1,17.575,-0.028,-0.028,6.0162,-0.0274,1.333,1.0,0.064,20.144,-18.488
Car A,2832,188.8,9,36.462,1,26.883,13.047,-0.883,5.9925,-0.1687,2.7266,1.0,1.0,20.158,18.488
Car B,2832,188.8,9,17.974,1,17.974,0.004,0.004,6.0146,-0.0231,0.9289,0.8749,0.0933,1.628,-18.488
Car A,2833,188.8667,9,36.861,1,26.847,13.446,-0.847,5.9796,-0.1937,3.2204,1.0,0.6937,24.992,18.497
Car B,2833,188.8667,9,18.364,1,18.364,0.036,0.036,5.7916,-3.3454,0.8371,1.0,-0.0667,2.332,-18.497
