car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car A,951,63.4,3,79.911,2,-13.081,20.05,-0.05,6.0065,0.0482,0.0499,1.0,0.0157,0.319,-13.897
Car B,951,63.4,3,93.808,3,-25.189,16.24,0.331,5.8472,-0.0397,4.831,1.0,1.0,24.999,13.897
Car A,952,63.4667,3,80.312,2,-13.481,20.051,-0.051,6.0049,-0.0229,0.0474,1.0,0.0174,0.38,-13.887
Car B,952,63.4667,3,94.199,3,-25.367,15.89,0.299,5.8446,-0.0398,4.8365,1.0,1.0,24.999,13.887
Car A,953,63.5333,3,80.712,2,-13.882,20.052,-0.052,6.0069,0.0293,0.0703,1.0,0.0185,0.421,-13.921
Car B,953,63.5333,3,94.633,3,-25.526,15.532,0.25,5.842,-0.0381,4.8401,1.0,1.0,24.999,13.921
Car A,954,63.6,3,81.112,2,-14.282,20.053,-0.053,6.0076,0.0109,0.0665,1.0,0.0197,0.449,-13.909
Car B,954,63.6,3,95.022,3,-25.665,15.166,0.201,5.8395,-0.0377,4.8448,1.0,1.0,24.999,13.909
Car A,955,63.6667,3,81.513,2,-14.683,20.054,-0.054,6.0087,0.0167,0.0775,1.0,0.0197,0.478,-13.925
Car B,955,63.6667,3,95.438,3,-25.783,14.792,0.154,5.8371,-0.0367,4.8468,1.0,1.0,24.999,13.925
Car A,956,63.7333,3,81.914,2,-15.084,20.054,-0.054,6.0098,0.016,0.0795,1.0,0.0232,0.48,-13.91
Car B,956,63.7333,3,95.824,3,-25.88,14.413,0.087,5.8347,-0.0357,4.8492,1.0,1.0,24.999,13.91
Car A,957,63.8,3,82.314,2,-15.484,20.052,-0.052,6.0169,0.1068,0.2665,1.0,0.0071,0.563,-13.898
Car B,957,63.8,3,96.212,3,-25.956,14.029,0.042,5.8324,-0.0349,4.8502,1.0,1.0,24.999,13.898
Car A,958,63.8667,3,82.715,2,-15.885,20.051,-0.051,5.9911,-0.3873,0.1518,1.0,0.007,0.179,-13.888
Car B,958,63.8667,3,96.603,3,-26.011,13.642,-0.011,5.8301,-0.0342,4.8514,1.0,0.9995,24.999,13.888
Car A,959,63.9333,3,83.114,2,-16.284,20.049,-0.049,5.9968,0.0856,0.0212,1.0,0.0438,0.171,-13.878
Car B,959,63.9333,3,96.993,3,-26.043,13.252,-0.043,5.8278,-0.0337,4.8529,1.0,0.7202,24.988,13.878
Car A,960,64.0,3,83.514,2,-16.684,20.045,-0.045,5.9788,-0.2696,0.2272,1.0,0.0043,1.075,-13.87
Car B,960,64.0,3,97.384,3,-26.055,12.862,-0.055,5.8311,0.0493,4.8086,1.0,0.7808,18.014,13.87
Car A,961,64.0667,3,83.913,2,-17.083,20.042,-0.042,5.9882,0.1407,0.1732,0.8536,-0.0329,0.114,-13.862
Car B,961,64.0667,3,97.775,3,-26.045,12.471,-0.045,5.831,-0.0015,4.8144,1.0,-0.0999,19.517,13.862
Car A,962,64.1333,3,84.306,2,-17.476,20.04,-0.04,5.8258,-2.4359,-0.2401,0.8255,0.0547,-0.821,-13.86
Car B,962,64.1333,3,98.166,3,-26.022,12.079,-0.022,5.8689,0.5684,3.3611,1.0,-0.3004,-2.465,13.86
Car A,963,64.2,3,84.689,2,-17.858,20.038,-0.038,5.6959,-1.9484,0.366,1.0,0.6556,1.365,-13.87
Car B,963,64.2,3,98.558,3,-26.005,11.687,-0.005,5.8952,0.3939,1.1437,1.0,-0.2161,-7.503,13.87
Car A,964,64.2667,3,85.068,2,-18.238,20.026,-0.026,5.6935,-0.0363,1.1868,0.9216,-0.0582,16.367,-13.883
Car B,964,64.2667,3,98.952,3,-26.0,11.294,0.0,5.8999,0.0704,-0.2063,1.0,-0.1061,-5.404,13.883
Car A,965,64.3333,3,85.447,2,-18.617,20.009,-0.009,5.6934,-0.0014,0.2797,0.8984,-0.1392,-1.427,-13.898
Car B,965,64.3333,3,99.346,3,-26.006,10.9,-0.006,5.9227,0.3429,-0.9875,1.0,0.0553,-2.655,13.898
Car A,966,64.4,3,85.826,2,-18.996,20.003,-0.003,5.6707,-0.3407,-0.798,1.0,1.0,-3.476,-13.915
Car B,966,64.4,3,99.741,3,-26.012,10.505,-0.012,5.9277,0.0748,0.0615,1.0,-0.0265,1.377,13.915
Car A,967,64.4667,3,86.204,2,-19.374,19.999,0.001,5.6692,-0.0228,0.0248,1.0,1.0,24.957,-13.933
Car B,967,64.4667,3,100.137,3,-26.015,10.108,-0.015,5.9737,0.6895,-0.2714,1.0,0.0421,-0.657,13.933
Car A,968,64.5333,3,86.581,2,-19.751,19.984,0.016,5.6612,-0.1201,1.1965,1.0,1.0,25.0,-13.954
Car B,968,64.5333,3,100.535,3,-26.018,9.71,-0.018,5.9798,0.0917,0.4157,1.0,-0.1922,1.05,13.954
Car A,969,64.6,3,86.96,2,-20.127,19.954,0.036,5.652,-0.1368,1.9782,1.0,1.0,25.0,-13.973
Car B,969,64.6,3,100.934,3,-26.021,9.311,-0.021,5.98,0.0038,-0.5334,1.0,-0.0312,-4.794,13.973
Car A,970,64.6667,3,87.337,2,-20.501,19.909,0.052,5.6428,-0.1383,2.5854,1.0,1.0,25.0,-13.996
Car B,970,64.6667,3,101.333,3,-26.029,8.912,-0.029,5.991,0.1646,-0.2829,1.0,-0.1878,-0.78,13.996
Car A,971,64.7333,3,87.712,2,-20.873,19.846,0.085,5.6341,-0.1313,3.069,1.0,1.0,25.0,-14.02
Car B,971,64.7333,3,101.732,3,-26.041,8.513,-0.041,5.9873,-0.0563,-1.0737,1.0,-0.0103,-4.689,14.02
Car A,972,64.8,3,88.103,2,-21.241,19.766,0.085,5.6266,-0.1125,3.4524,1.0,1.0,25.0,-14.028
Car B,972,64.8,3,102.131,3,-26.058,8.114,-0.058,5.9915,0.064,-0.1114,1.0,0.4573,-0.264,14.028
Car A,973,64.8667,3,88.479,2,-21.604,19.668,0.095,5.6202,-0.095,3.7475,1.0,1.0,25.0,-14.051
Car B,973,64.8667,3,102.53,3,-26.065,7.715,-0.065,5.9901,-0.022,0.8138,1.0,0.4381,11.414,14.051
Car A,974,64.9333,3,88.872,2,-21.962,19.552,0.102,5.6152,-0.0757,3.984,1.0,1.0,25.0,-14.057
Car B,974,64.9333,3,102.93,3,-26.059,7.316,-0.059,5.9834,-0.0994,1.7081,1.0,0.3777,10.952,14.057
Car A,975,65.0,3,89.248,3,-22.313,19.417,0.092,5.6113,-0.0587,4.1664,1.0,1.0,24.999,-14.08
Car B,975,65.0,3,103.328,3,-26.038,6.917,-0.038,5.9767,-0.1014,2.3697,1.0,1.0,9.444,14.08
Car A,976,65.0667,3,89.624,3,-22.656,19.263,0.103,5.6084,-0.0436,4.3095,1.0,1.0,24.999,-14.101
Car B,976,65.0667,3,103.725,3,-26.001,6.52,-0.001,5.9635,-0.1972,2.9304,1.0,1.0,24.975,14.101
Car A,977,65.1333,3,90.016,3,-22.991,19.091,0.078,5.6062,-0.0324,4.4238,1.0,1.0,24.999,-14.104
Car B,977,65.1333,3,104.119,3,-25.946,6.126,0.054,5.9509,-0.1899,3.3507,1.0,1.0,25.0,14.104
Car A,978,65.2,3,90.392,3,-23.315,18.9,0.071,5.6048,-0.0217,4.5128,1.0,1.0,24.999,-14.127
Car B,978,65.2,3,104.519,3,-25.874,5.735,0.105,5.9399,-0.1647,3.6919,1.0,1.0,25.0,14.127
Car A,979,65.2667,3,90.779,3,-23.628,18.692,0.057,5.6039,-0.0131,4.5842,1.0,1.0,24.999,-14.133
Car B,979,65.2667,3,104.911,3,-25.782,5.349,0.166,5.9303,-0.1434,3.9447,1.0,1.0,25.0,14.133
Car A,980,65.3333,3,91.154,3,-23.93,18.467,0.033,5.6035,-0.006,4.6435,1.0,1.0,24.999,-14.183
Car B,980,65.3333,3,105.337,3,-25.672,4.968,0.226,5.9219,-0.1259,4.1401,1.0,1.0,25.0,14.183
Car A,981,65.4,3,91.53,3,-24.218,18.225,0.029,5.6034,-0.0014,4.6877,1.0,1.0,24.999,-14.202
Car B,981,65.4,3,105.731,3,-25.542,4.593,0.264,5.9145,-0.1115,4.2966,1.0,1.0,24.999,14.202
Car A,982,65.4667,3,91.909,3,-24.492,17.967,-0.011,5.6037,0.0044,4.7258,1.0,1.0,24.999,-14.265
Car B,982,65.4667,3,106.174,3,-25.394,4.226,0.32,5.9079,-0.0981,4.4128,1.0,1.0,24.999,14.265
Car A,983,65.5333,3,92.284,3,-24.75,17.694,-0.03,5.6042,0.0071,4.755,1.0,1.0,24.999,-14.285
Car B,983,65.5333,3,106.569,3,-25.226,3.868,0.337,5.9021,-0.0883,4.5082,1.0,1.0,24.999,14.285
Car A,984,65.6,3,92.654,3,-24.993,17.407,-0.056,5.6049,0.0104,4.78,1.0,1.0,24.999,-14.308
Car B,984,65.6,3,106.962,3,-25.04,3.519,0.375,5.8968,-0.0793,4.5804,1.0,1.0,24.999,14.308
Car A,985,65.6667,3,93.029,3,-25.219,17.106,-0.092,5.6057,0.0122,4.7975,1.0,1.0,24.999,-14.389
Car B,985,65.6667,3,107.417,3,-24.836,3.181,0.385,5.892,-0.0721,4.6368,1.0,1.0,24.999,14.389
Car A,986,65.7333,3,93.405,3,-25.428,16.793,-0.106,5.6066,0.0132,4.8131,1.0,1.0,24.999,-14.407
Car B,986,65.7333,3,107.812,3,-24.614,2.854,0.403,5.8875,-0.0664,4.6838,1.0,1.0,24.999,14.407
Car A,987,65.8,3,93.761,3,-25.618,16.468,-0.154,5.6076,0.016,4.8238,1.0,1.0,24.999,-14.51
Car B,987,65.8,3,108.271,3,-24.375,2.54,0.407,5.8835,-0.0612,4.7198,1.0,1.0,24.999,14.51
Car A,988,65.8667,3,94.137,3,-25.79,16.133,-0.184,5.6087,0.0165,4.8334,1.0,1.0,24.999,-14.529
Car B,988,65.8667,3,108.666,3,-24.12,2.24,0.407,5.8796,-0.0577,4.7496,1.0,1.0,24.999,14.529
Car A,989,65.9333,3,94.481,3,-25.942,15.788,-0.213,5.6098,0.0166,4.8418,1.0,1.0,24.999,-14.643
Car B,989,65.9333,3,109.125,3,-23.849,1.954,0.405,5.876,-0.0536,4.7712,1.0,1.0,24.999,14.643
Car A,990,66.0,3,94.855,3,-26.073,15.435,-0.259,5.611,0.0171,4.8478,1.0,1.0,24.999,-14.663
Car B,990,66.0,3,109.518,3,-23.562,1.683,0.386,5.8726,-0.0512,4.789,1.0,1.0,24.999,14.663
Car A,991,66.0667,3,95.231,3,-26.185,15.075,-0.283,5.6121,0.0172,4.8523,1.0,1.0,24.999,-14.741
Car B,991,66.0667,3,109.972,3,-23.262,1.429,0.38,5.8694,-0.0485,4.8024,1.0,1.0,24.999,14.741
Car A,992,66.1333,3,95.56,3,-26.275,14.709,-0.33,5.6133,0.018,4.8561,1.0,1.0,24.999,-14.804
Car B,992,66.1333,3,110.364,3,-22.948,1.192,0.342,5.8663,-0.0469,4.814,1.0,1.0,24.999,14.804
Car A,993,66.2,3,95.935,3,-26.344,14.338,-0.37,5.6145,0.0175,4.8587,1.0,1.0,24.999,-14.822
Car B,993,66.2,3,110.757,3,-22.621,0.972,0.325,5.8632,-0.0459,4.8238,1.0,1.0,24.999,14.822
Car A,994,66.2667,3,96.281,3,-26.392,13.964,-0.392,5.6157,0.0176,4.8605,1.0,1.0,24.999,-14.917
Car B,994,66.2667,3,111.198,3,-22.284,0.771,0.277,5.8603,-0.0438,4.8302,1.0,1.0,24.999,14.917
Car A,995,66.3333,3,96.657,3,-26.418,13.588,-0.418,5.6168,0.0173,4.8629,1.0,1.0,24.999,-14.932
Car B,995,66.3333,3,111.589,3,-21.935,0.589,0.242,5.8574,-0.0427,4.836,1.0,1.0,24.999,14.932
Car A,996,66.4,3,97.034,3,-26.422,13.211,-0.422,5.6179,0.0171,4.8641,1.0,1.0,24.999,-14.981
Car B,996,66.4,3,112.015,3,-21.578,0.426,0.193,5.8547,-0.0404,4.8389,1.0,1.0,24.999,14.981
Car A,997,66.4667,3,97.411,3,-26.405,12.834,-0.405,5.6191,0.0172,4.8649,1.0,0.9484,24.999,-14.993
Car B,997,66.4667,3,112.404,3,-21.212,0.284,0.14,5.852,-0.0406,4.8432,1.0,1.0,24.999,14.993
Car A,998,66.5333,3,97.786,3,-26.366,12.459,-0.366,5.6209,0.0274,4.8601,1.0,0.5603,23.712,-15.024
Car B,998,66.5333,3,112.811,3,-20.839,0.161,0.095,5.8494,-0.04,4.8457,1.0,1.0,24.999,15.024
Car A,999,66.6,3,98.162,3,-26.31,12.084,-0.31,5.678,0.8556,4.2363,1.0,0.1231,14.02,-15.035
Car B,999,66.6,3,113.197,3,-20.46,0.06,0.024,5.8468,-0.0379,4.8477,1.0,1.0,24.999,15.035
Car A,1000,66.6667,3,98.537,3,-26.245,11.708,-0.245,5.7213,0.6498,2.6006,1.0,-0.2473,3.095,-15.048
Car B,1000,66.6667,3,113.586,3,-20.077,-0.02,-0.026,5.8443,-0.0382,4.8497,1.0,1.0,24.999,15.048
Car A,1001,66.7333,3,98.916,3,-26.187,11.329,-0.187,5.7437,0.3357,0.8817,1.0,-0.2635,-6.168,-15.055
Car B,1001,66.7333,3,113.971,3,-19.689,-0.079,-0.079,5.8418,-0.0368,4.851,1.0,1.0,24.999,15.055
Car A,1002,66.8,3,99.296,3,-26.141,10.949,-0.141,5.7509,0.1084,-0.364,1.0,-0.2692,-6.588,-15.065
Car B,1002,66.8,3,114.361,3,-19.299,-0.116,-0.116,5.8394,-0.037,4.852,1.0,1.0,24.999,15.065
Car A,1003,66.8667,3,99.678,3,-26.107,10.567,-0.107,5.752,0.0169,-1.3068,1.0,-0.2614,-6.73,-15.074
Car B,1003,66.8667,3,114.753,3,-18.908,-0.131,-0.131,5.8369,-0.0364,4.8527,1.0,0.8243,24.999,15.074
Car A,1004,66.9333,3,100.062,3,-26.086,10.183,-0.086,5.7627,0.161,-1.9933,1.0,-0.1872,-6.534,-15.082
Car B,1004,66.9333,3,115.144,3,-18.516,-0.125,-0.125,5.8375,0.008,4.8254,1.0,0.1991,20.613,15.082
Car A,1005,67.0,3,100.449,3,-26.075,9.796,-0.075,5.8267,0.9594,-1.7473,1.0,-0.1374,-4.681,-15.087
Car B,1005,67.0,3,115.536,3,-18.124,-0.105,-0.105,5.8827,0.678,3.0503,1.0,-0.2664,5.001,15.087
Car A,1006,67.0667,3,100.841,3,-26.065,9.404,-0.065,5.8903,0.9544,-1.3753,1.0,-0.0721,-3.433,-15.089
Car B,1006,67.0667,3,115.929,3,-17.731,-0.092,-0.092,5.9059,0.3477,1.1878,1.0,0.0124,-6.642,15.089
Car A,1007,67.1333,3,101.236,3,-26.056,9.009,-0.056,5.9611,1.0613,-0.6669,0.8853,-0.1278,-1.801,-15.087
Car B,1007,67.1333,3,116.323,3,-17.337,-0.089,-0.089,5.932,0.3922,0.1287,1.0,0.0839,0.297,15.087
Car A,1008,67.2,3,101.628,3,-26.051,8.617,-0.051,5.828,-1.9964,-1.1054,0.8414,0.0011,-3.192,-15.091
Car B,1008,67.2,3,116.719,3,-16.941,-0.083,-0.083,5.9512,0.2879,0.779,1.0,0.0028,2.094,15.091
Car A,1009,67.2667,3,102.012,3,-26.047,8.233,-0.047,5.7247,-1.5495,-0.1421,0.8696,-0.0538,0.023,-15.104
Car B,1009,67.2667,3,117.116,3,-16.544,-0.077,-0.077,5.9852,0.5097,0.0284,1.0,0.0664,0.074,15.104
Car A,1010,67.3333,3,102.388,3,-26.041,7.857,-0.041,5.5808,-2.1586,-0.4196,1.0,0.945,-1.343,-15.127
Car B,1010,67.3333,3,117.515,3,-16.145,-0.069,-0.069,5.9986,0.2017,0.6369,1.0,-0.0592,1.658,15.127
Car A,1011,67.4,3,102.76,3,-26.033,7.485,-0.033,5.5833,0.0377,0.3589,1.0,0.5067,23.588,-15.155
Car B,1011,67.4,3,117.915,3,-15.745,-0.061,-0.061,5.9986,-0.0009,-0.3407,1.0,0.0478,-1.476,15.155
Car A,1012,67.4667,3,103.132,3,-26.012,7.113,-0.012,5.581,-0.0346,1.4249,1.0,1.0,12.684,-15.183
Car B,1012,67.4667,3,118.315,3,-15.345,-0.056,-0.056,5.9948,-0.0572,0.4125,1.0,-0.0839,1.19,15.183
Car A,1013,67.5333,3,103.502,3,-25.977,6.743,0.023,5.5714,-0.1436,2.1657,1.0,0.365,24.981,-15.212
Car B,1013,67.5333,3,118.715,3,-14.946,-0.05,-0.05,5.9946,-0.0027,-0.4797,1.0,0.0381,-2.092,15.212
Car A,1014,67.6,3,103.873,3,-25.929,6.372,0.071,5.6251,0.8047,2.315,0.5413,-0.3983,9.147,-15.241
Car B,1014,67.6,3,119.114,3,-14.546,-0.047,-0.047,5.993,-0.023,0.3075,1.0,-0.0859,0.946,15.241
Car A,1015,67.6667,3,104.251,3,-25.876,6.004,0.124,5.5554,-1.0451,1.0935,1.0,1.0,-9.928,-15.262
Car B,1015,67.6667,3,119.514,3,-14.147,-0.042,-0.042,5.9922,-0.0122,-0.5467,1.0,0.0427,-2.142,15.262
Car A,1016,67.7333,3,104.62,3,-25.822,5.638,0.149,5.5468,-0.1284,1.4766,1.0,0.9597,24.947,-15.293
Car B,1016,67.7333,3,119.913,3,-13.747,-0.041,-0.041,5.9903,-0.0287,0.2767,1.0,-0.0652,1.062,15.293
Car A,1017,67.8,3,104.989,3,-25.757,5.273,0.185,5.54,-0.1023,2.2392,1.0,0.9228,23.993,-15.324
Car B,1017,67.8,3,120.312,3,-13.348,-0.038,-0.038,5.9883,-0.03,-0.5177,1.0,0.0453,-1.625,15.324
Car A,1018,67.8667,3,105.39,3,-25.674,4.913,0.21,5.5331,-0.1039,2.7782,1.0,1.0,23.07,-15.322
Car B,1018,67.8667,3,120.711,3,-12.949,-0.037,-0.037,5.9877,-0.0096,0.3592,1.0,-0.0804,1.127,15.322
Car A,1019,67.9333,3,105.759,3,-25.575,4.557,0.224,5.5262,-0.1037,3.2184,1.0,1.0,24.997,-15.351
Car B,1019,67.9333,3,121.111,3,-12.55,-0.034,-0.034,5.9876,-0.0016,-0.5253,1.0,0.0471,-2.005,15.351
Car A,1020,68.0,3,106.168,3,-25.458,4.206,0.253,5.5205,-0.0858,3.5582,1.0,1.0,25.0,-15.342
Car B,1020,68.0,3,121.51,3,-12.151,-0.034,-0.034,5.9862,-0.0211,0.3051,1.0,-0.0509,1.172,15.342
Car A,1021,68.0667,3,106.537,3,-25.323,3.862,0.246,5.5159,-0.0686,3.8358,1.0,1.0,25.0,-15.372
Car B,1021,68.0667,3,121.909,3,-11.752,-0.033,-0.033,5.9852,-0.0138,-0.4607,1.0,0.0506,-1.268,15.372
Car A,1022,68.1333,3,106.906,3,-25.17,3.526,0.258,5.5126,-0.0487,4.0447,1.0,1.0,25.0,-15.401
Car B,1022,68.1333,3,122.308,3,-11.353,-0.032,-0.032,5.9869,0.0251,0.4309,1.0,-0.0803,1.259,15.401
Car A,1023,68.2,3,107.317,3,-25.0,3.198,0.254,5.5104,-0.0331,4.2143,1.0,1.0,24.999,-15.39
Car B,1023,68.2,3,122.707,3,-10.953,-0.03,-0.03,5.9866,-0.0054,-0.47,1.0,0.0473,-2.003,15.39
Car A,1024,68.2667,3,107.687,3,-24.811,2.88,0.249,5.5092,-0.0186,4.3461,1.0,1.0,24.999,-15.419
Car B,1024,68.2667,3,123.106,3,-10.554,-0.032,-0.032,5.9859,-0.0104,0.3221,1.0,-0.0442,1.177,15.419
Car A,1025,68.3333,3,108.097,3,-24.606,2.573,0.253,5.5087,-0.0073,4.4528,1.0,1.0,24.999,-15.408
Car B,1025,68.3333,3,123.505,3,-10.155,-0.031,-0.031,5.9861,0.0042,-0.415,1.0,0.0525,-1.101,15.408
Car A,1026,68.4,3,108.466,3,-24.383,2.277,0.231,5.5089,0.0028,4.535,1.0,1.0,24.999,-15.438
Car B,1026,68.4,3,123.904,3,-9.756,-0.03,-0.03,5.9869,0.0119,0.4645,1.0,-0.0787,1.307,15.438
Car A,1027,68.4667,3,108.836,3,-24.144,1.995,0.23,5.5096,0.0105,4.6033,1.0,1.0,24.999,-15.467
Car B,1027,68.4667,3,124.303,3,-9.357,-0.029,-0.029,5.9867,-0.0039,-0.443,1.0,0.0484,-1.963,15.467
Car A,1028,68.5333,3,109.241,3,-23.889,1.727,0.207,5.5107,0.0169,4.6571,1.0,1.0,24.999,-15.461
Car B,1028,68.5333,3,124.702,3,-8.958,-0.03,-0.03,5.9859,-0.0123,0.3375,1.0,-0.04,1.206,15.461
Car A,1029,68.6,3,109.611,3,-23.619,1.474,0.189,5.5122,0.0224,4.7004,1.0,1.0,24.999,-15.49
Car B,1029,68.6,3,125.101,3,-8.559,-0.03,-0.03,5.9861,0.0039,-0.3845,1.0,0.0534,-0.995,15.49
Car A,1030,68.6667,3,110.011,3,-23.335,1.236,0.177,5.514,0.0266,4.7355,1.0,1.0,24.999,-15.49
Car B,1030,68.6667,3,125.5,3,-8.16,-0.03,-0.03,5.988,0.0286,0.4827,1.0,-0.0795,1.331,15.49
Car A,1031,68.7333,3,110.38,3,-23.037,1.016,0.145,5.516,0.0294,4.7639,1.0,1.0,24.999,-15.52
Car B,1031,68.7333,3,125.9,3,-7.761,-0.029,-0.029,5.9882,0.0024,-0.4597,1.0,0.0534,-1.982,15.52
Car A,1032,68.8,3,110.75,3,-22.727,0.813,0.134,5.5181,0.0318,4.7866,1.0,1.0,24.999,-15.549
Car B,1032,68.8,3,126.299,3,-7.362,-0.031,-0.031,5.9867,-0.022,0.3355,1.0,-0.033,1.329,15.549
Car A,1033,68.8667,3,111.14,3,-22.406,0.628,0.098,5.5203,0.034,4.8043,1.0,1.0,24.999,-15.558
Car B,1033,68.8667,3,126.698,3,-6.962,-0.03,-0.03,5.9857,-0.0159,-0.3264,1.0,0.0512,-0.819,15.558
Car A,1034,68.9333,3,111.51,3,-22.074,0.462,0.071,5.5227,0.0358,4.8184,1.0,1.0,24.999,-15.587
Car B,1034,68.9333,3,127.097,3,-6.563,-0.029,-0.029,5.9915,0.0869,0.4877,1.0,-0.0875,1.275,15.587
Car A,1035,69.0,3,111.89,3,-21.733,0.316,0.05,5.5251,0.0362,4.8302,1.0,1.0,24.999,-15.607
Car B,1035,69.0,3,127.497,3,-6.164,-0.028,-0.028,5.9921,0.0092,-0.4441,1.0,0.0498,-2.182,15.607
Car A,1036,69.0667,3,112.259,3,-21.384,0.189,0.008,5.5275,0.0358,4.839,1.0,1.0,24.999,-15.637
Car B,1036,69.0667,3,127.896,3,-5.764,-0.03,-0.03,5.9911,-0.0144,0.3271,1.0,-0.0372,1.239,15.637
Car A,1037,69.1333,3,112.63,3,-21.028,0.083,-0.012,5.53,0.0375,4.8459,1.0,1.0,24.999,-15.666
Car B,1037,69.1333,3,128.295,3,-5.365,-0.03,-0.03,5.9892,-0.0289,-0.3609,1.0,0.0535,-0.925,15.666
Car A,1038,69.2,3,112.996,3,-20.666,-0.001,-0.054,5.5325,0.0376,4.8518,1.0,1.0,24.999,-15.698
Car B,1038,69.2,3,128.695,3,-4.966,-0.029,-0.029,5.9899,0.0116,0.4916,1.0,-0.0874,1.333,15.698
Car A,1039,69.2667,3,113.366,3,-20.3,-0.065,-0.088,5.5349,0.036,4.8566,1.0,1.0,24.999,-15.727
Car B,1039,69.2667,3,129.094,3,-4.566,-0.028,-0.028,5.99,0.0011,-0.465,1.0,0.0543,-2.178,15.727
Car A,1040,69.3333,3,113.73,3,-19.93,-0.107,-0.107,5.5374,0.037,4.8602,1.0,1.0,24.999,-15.763
Car B,1040,69.3333,3,129.493,3,-4.167,-0.031,-0.031,5.9884,-0.0249,0.3225,1.0,-0.0308,1.351,15.763
Car A,1041,69.4,3,114.101,3,-19.559,-0.128,-0.128,5.5398,0.0361,4.8633,1.0,1.0,24.999,-15.791
Car B,1041,69.4,3,129.892,3,-3.768,-0.03,-0.03,5.9875,-0.0135,-0.3053,1.0,0.0509,-0.764,15.791
Car A,1042,69.4667,3,114.474,3,-19.187,-0.127,-0.127,5.5422,0.0359,4.8652,1.0,1.0,24.999,-15.818
Car B,1042,69.4667,3,130.292,3,-3.369,-0.029,-0.029,5.9926,0.0778,0.4853,1.0,-0.0921,1.268,15.818
Car A,1043,69.5333,3,114.845,3,-18.815,-0.104,-0.104,5.5447,0.0368,4.8667,1.0,0.0856,24.999,-15.846
Car B,1043,69.5333,3,130.691,3,-2.969,-0.028,-0.028,5.9931,0.007,-0.449,1.0,0.0508,-2.297,15.846
Car A,1044,69.6,3,115.217,3,-18.443,-0.068,-0.068,5.5902,0.6825,3.4618,1.0,-0.2272,2.175,-15.874
Car B,1044,69.6,3,131.091,3,-2.57,-0.031,-0.031,5.9921,-0.0145,0.3265,1.0,-0.0411,1.264,15.874
Car A,1045,69.6667,3,115.591,3,-18.069,-0.037,-0.037,5.6283,0.5723,1.3084,1.0,-0.2545,-5.669,-15.899
Car B,1045,69.6667,3,131.49,3,-2.17,-0.031,-0.031,5.9909,-0.0186,-0.3882,1.0,0.0569,-1.023,15.899
Car A,1046,69.7333,3,115.966,3,-17.694,-0.018,-0.018,5.6401,0.1761,-0.0431,1.0,-0.2404,-6.36,-15.923
Car B,1046,69.7333,3,131.89,3,-1.771,-0.031,-0.031,5.9896,-0.02,0.4951,1.0,-0.0922,1.417,15.923
Car A,1047,69.8,3,116.342,3,-17.318,-0.01,-0.01,5.6465,0.0964,-1.0281,1.0,-0.1413,-6.011,-15.947
Car B,1047,69.8,3,132.289,3,-1.371,-0.03,-0.03,5.9894,-0.0027,-0.4203,1.0,0.0518,-2.299,15.947
Car A,1048,69.8667,3,116.722,3,-16.938,-0.013,-0.013,5.731,1.2677,-1.2957,1.0,-0.0426,-3.534,-15.966
Car B,1048,69.8667,3,132.688,3,-0.972,-0.032,-0.032,5.9888,-0.009,0.3402,1.0,-0.049,1.289,15.966
Car A,1049,69.9333,3,117.107,3,-16.553,-0.015,-0.015,5.8171,1.2911,-0.3974,1.0,-0.0392,-1.068,-15.98
Car B,1049,69.9333,3,133.087,3,-0.573,-0.032,-0.032,5.9887,-0.0019,-0.4451,1.0,0.064,-1.221,15.98
Car A,1050,70.0,3,117.5,3,-16.16,-0.016,-0.016,5.9425,1.8819,-0.3827,1.0,-0.0143,-0.973,-15.986
Car B,1050,70.0,3,133.487,3,-0.174,-0.033,-0.033,5.9894,0.0112,0.4809,1.0,-0.1,1.595,15.986
Car A,1051,70.0667,3,117.899,3,-15.761,-0.016,-0.016,6.01,1.0121,-0.186,1.0,-0.0112,-0.359,-15.987
Car B,1051,70.0667,4,0.225,1,0.226,-0.032,-0.032,5.9882,-0.018,-0.3961,1.0,0.0531,-2.495,15.987
Car A,1052,70.1333,3,118.3,3,-15.36,-0.016,-0.016,5.9989,-0.167,-0.1421,1.0,-0.0092,-0.275,-15.985
Car B,1052,70.1333,4,0.625,1,0.625,-0.035,-0.035,5.988,-0.0029,0.352,1.0,-0.0624,1.321,15.985
Car A,1053,70.2,3,118.7,3,-14.961,-0.016,-0.016,5.995,-0.0583,-0.0406,1.0,-0.0108,-0.227,-15.985
Car B,1053,70.2,4,1.024,1,1.024,-0.035,-0.035,5.9871,-0.0144,-0.4575,1.0,0.0677,-1.555,15.985
Car A,1054,70.2667,3,119.099,3,-14.561,-0.016,-0.016,5.9981,0.0462,-0.044,1.0,-0.0096,-0.263,-15.984
Car B,1054,70.2667,4,1.423,1,1.423,-0.037,-0.037,5.9858,-0.0193,0.3953,1.0,-0.0544,1.688,15.984
Car A,1055,70.3333,3,119.499,3,-14.161,-0.017,-0.017,5.9957,-0.0359,-0.0254,1.0,-0.0081,-0.236,-15.983
Car B,1055,70.3333,4,1.822,1,1.822,-0.037,-0.037,5.9853,-0.0075,-0.3832,1.0,0.0645,-1.354,15.983
