car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car B,103,6.8667,1,22.685,1,22.118,1.753,1.247,4.5441,0.5129,4.878,1.0,1.0,24.999,-1.016
Car A,104,6.9333,1,23.914,1,24.116,0.684,-0.734,4.8811,-0.1174,2.0395,1.0,1.0,25.0,0.726
Car B,104,6.9333,1,23.188,1,22.357,1.948,1.295,4.5763,0.482,4.7863,1.0,1.0,24.999,-0.726
Car A,105,7.0,1,24.236,1,24.389,0.859,-0.778,4.8714,-0.1457,1.9575,1.0,1.0,25.0,0.744
Car B,105,7.0,1,23.492,1,22.582,2.162,1.36,4.6049,0.429,4.7163,1.0,1.0,24.999,-0.744
Car A,106,7.0667,1,24.559,1,24.65,1.052,-0.801,4.8587,-0.1901,1.9066,1.0,1.0,25.0,0.541
Car B,106,7.0667,1,24.018,1,22.794,2.392,1.423,4.6321,0.4088,4.6955,1.0,0.9392,24.999,-0.541
Car A,107,7.1333,1,24.756,1,24.896,1.263,-0.818,4.8436,-0.2269,2.0943,1.0,1.0,25.0,0.428
Car B,107,7.1333,1,24.327,1,22.991,2.638,1.482,4.6717,0.594,4.688,1.0,-1.0,23.481,-0.428
Car A,108,7.2,1,25.078,1,25.13,1.486,-0.851,4.8345,-0.1358,2.6266,1.0,1.0,25.0,0.198
Car B,108,7.2,1,24.88,1,23.184,2.888,1.54,4.724,0.7838,3.0622,1.0,-1.0,-24.927,-0.198
Car A,109,7.2667,1,25.401,1,25.353,1.721,-0.867,4.8343,-0.0029,3.0495,1.0,1.0,25.0,0.204
Car B,109,7.2667,1,25.197,1,23.377,3.141,1.557,4.7728,0.7317,1.6018,1.0,-1.0,-24.999,-0.204
Car A,110,7.3333,1,25.649,1,25.562,1.969,-0.869,4.8355,0.0177,3.3909,1.0,1.0,25.0,0.133
Car B,110,7.3333,1,25.516,1,23.581,3.387,1.561,4.7946,0.3268,0.3512,0.9217,-1.0,-25.0,-0.133
Car A,111,7.4,1,25.912,1,25.757,2.229,-0.898,4.8387,0.0474,3.6691,1.0,1.0,25.0,-0.165
Car B,111,7.4,1,26.077,1,23.794,3.625,1.506,4.7984,0.0576,-0.5965,1.0,-1.0,-25.0,0.165
Car A,112,7.4667,1,26.237,1,25.937,2.5,-0.909,4.8437,0.0759,3.894,1.0,1.0,24.999,-0.152
Car B,112,7.4667,1,26.39,1,24.016,3.855,1.436,4.8033,0.0738,-1.366,1.0,-0.6514,-25.0,0.152
Car A,113,7.5333,1,26.563,1,26.101,2.782,-0.901,4.8505,0.1013,4.074,1.0,1.0,24.999,-0.347
Car B,113,7.5333,1,26.91,1,24.25,4.076,1.319,4.8112,0.119,-1.9555,1.0,-1.0,-16.297,0.347
Car A,114,7.6,1,26.749,1,26.247,3.074,-0.91,4.8588,0.1245,4.2236,1.0,1.0,24.999,-0.449
Car B,114,7.6,1,27.197,1,24.493,4.286,1.174,4.8113,0.0005,-2.5064,1.0,-1.0,-24.986,0.449
Car A,115,7.6667,1,27.076,1,26.376,3.375,-0.913,4.8684,0.1445,4.3425,1.0,1.0,24.999,-0.56
Car B,115,7.6667,1,27.636,1,24.748,4.483,1.01,4.8121,0.0128,-2.9467,0.6224,1.0,-24.999,0.56
Car A,116,7.7333,1,27.404,1,26.485,3.685,-0.896,4.8792,0.1612,4.4426,0.4713,1.0,24.999,-0.478
Car B,116,7.7333,1,27.882,1,25.005,4.675,0.805,4.7963,-0.2372,-1.7839,1.0,1.0,24.925,0.478
Car A,117,7.8,1,27.583,1,26.633,3.976,-0.941,4.8681,-0.1655,-2.6192,1.0,1.0,25.0,-0.554
Car B,117,7.8,1,28.137,1,25.191,4.892,0.676,4.2399,-8.346,3.1608,0.4591,1.0,25.0,0.554
Car A,118,7.8667,1,27.898,1,26.784,4.264,-1.02,4.8753,0.1069,-0.2468,0.4833,1.0,25.0,-0.499
Car B,118,7.8667,1,28.398,1,25.368,5.117,0.556,4.2828,0.6431,2.5871,0.6523,1.0,25.0,0.499
Car A,119,7.9333,1,28.21,1,26.93,4.549,-1.096,4.7727,-1.538,1.3766,1.0,1.0,25.0,-0.52
Car B,119,7.9333,1,28.73,1,25.537,5.349,0.41,4.2206,-0.9323,3.4373,1.0,1.0,24.997,0.52
Car A,120,8.0,1,28.474,1,27.065,4.838,-1.161,4.7754,0.0404,1.9387,1.0,1.0,25.0,-0.512
Car B,120,8.0,1,28.985,1,25.684,5.594,0.283,4.2374,0.2511,3.632,1.0,1.0,24.999,0.512
Car A,121,8.0667,1,28.645,1,27.192,5.134,-1.256,4.8316,0.8428,2.0418,1.0,1.0,25.0,-0.603
Car B,121,8.0667,1,29.248,1,25.812,5.847,0.175,4.1954,-0.6301,3.8508,1.0,1.0,24.999,0.603
Car A,122,8.1333,1,28.956,1,27.306,5.437,-1.346,4.832,0.005,2.5703,1.0,1.0,25.0,-0.569
Car B,122,8.1333,1,29.525,1,25.924,6.11,0.076,4.2294,0.51,4.0148,1.0,1.0,24.999,0.569
Car A,123,8.2,1,29.271,1,27.404,5.745,-1.419,4.8327,0.0115,2.9942,1.0,1.0,25.0,-0.526
Car B,123,8.2,1,29.797,1,26.019,6.382,-0.019,4.2673,0.5687,4.1292,1.0,1.0,24.999,0.526
Car A,124,8.2667,1,29.474,1,27.487,6.059,-1.487,4.8457,0.1943,3.1176,1.0,1.0,25.0,-0.603
Car B,124,8.2667,1,30.077,1,26.095,6.662,-0.095,4.299,0.4762,4.3331,0.8896,1.0,24.999,0.603
Car A,125,8.3333,1,29.792,1,27.556,6.377,-1.556,4.8571,0.1714,3.3054,1.0,1.0,25.0,-0.572
Car B,125,8.3333,1,30.364,1,26.152,6.949,-0.152,4.3291,0.4506,4.4289,0.7793,1.0,24.999,0.572
Car A,126,8.4,1,30.114,1,27.609,6.699,-1.609,4.8682,0.1662,3.4731,1.0,1.0,25.0,-0.542
Car B,126,8.4,1,30.656,1,26.189,7.241,-0.189,4.341,0.1791,4.5025,0.8876,1.0,24.999,0.542
Car A,127,8.4667,1,30.439,1,27.646,7.024,-1.646,4.8824,0.2139,3.5624,1.0,1.0,25.0,-0.511
Car B,127,8.4667,1,30.951,1,26.205,7.536,-0.205,4.3773,0.5441,4.5503,1.0,1.0,24.999,0.511
Car A,128,8.5333,1,30.768,1,27.669,7.353,-1.669,4.9078,0.3798,3.5192,1.0,1.0,25.0,-0.481
Car B,128,8.5333,1,31.249,1,26.201,7.834,-0.201,4.4051,0.4179,4.6264,1.0,1.0,24.999,0.481
Car A,129,8.6,1,31.098,1,27.675,7.683,-1.675,4.9176,0.1482,3.6775,1.0,1.0,24.999,-0.451
Car B,129,8.6,1,31.548,1,26.176,8.133,-0.176,4.4544,0.7388,4.6461,1.0,1.0,24.999,0.451
Car A,130,8.6667,1,31.428,1,27.663,8.013,-1.663,4.9277,0.1503,3.8062,1.0,1.0,24.999,-0.42
Car B,130,8.6667,1,31.848,1,26.132,8.433,-0.132,4.4962,0.6267,4.6778,1.0,0.0757,24.999,0.42
Car A,131,8.7333,1,31.758,1,27.632,8.343,-1.632,4.9319,0.0628,4.0068,1.0,1.0,24.999,-0.392
Car B,131,8.7333,1,32.15,1,26.075,8.735,-0.075,4.5713,1.1265,3.6094,1.0,-1.0,1.926,0.392
Car A,132,8.8,1,32.086,1,27.582,8.671,-1.582,4.9378,0.0888,4.169,1.0,1.0,24.999,-0.368
Car B,132,8.8,1,32.454,1,26.024,9.039,-0.024,4.6319,0.9096,1.9806,0.4182,-1.0,-24.959,0.368
Car A,133,8.8667,1,32.411,1,27.511,8.996,-1.511,4.9451,0.1105,4.3021,1.0,1.0,24.999,-0.345
Car B,133,8.8667,1,32.756,1,25.98,9.341,0.02,4.5216,-1.6546,0.6919,1.0,-1.0,-25.0,0.345
Car A,134,8.9333,1,32.732,1,27.421,9.317,-1.421,4.9537,0.1279,4.411,1.0,1.0,24.999,-0.324
Car B,134,8.9333,1,33.056,1,25.946,9.641,0.054,4.5385,0.2534,-0.2124,1.0,-1.0,-25.0,0.324
Car A,135,9.0,1,33.031,1,27.39,9.616,-1.39,4.4594,-7.4137,-1.1186,-0.3376,1.0,25.0,-0.349
Car B,135,9.0,1,33.379,1,25.867,9.964,0.133,5.0212,7.2406,3.3983,-0.6828,-1.0,-25.0,0.349
Car A,136,9.0667,1,33.328,1,27.363,9.913,-1.363,4.4715,0.1805,-1.1421,-0.3169,1.0,25.0,-0.363
Car B,136,9.0667,1,33.691,1,25.777,10.276,0.223,4.7712,-3.7498,2.9318,-0.238,-1.0,-25.0,0.363
Car A,137,9.1333,1,33.626,1,27.336,10.211,-1.336,4.4977,0.3936,-0.8281,-0.6125,1.0,25.0,-0.363
Car B,137,9.1333,1,33.989,1,25.681,10.574,0.319,4.6134,-2.3673,2.5154,-0.4191,-1.0,-25.0,0.363
Car A,138,9.2,1,33.907,1,27.325,10.492,-1.325,4.0934,-6.0649,-1.6201,-0.8226,1.0,25.001,-0.365
Car B,138,9.2,1,34.273,1,25.579,10.858,0.421,4.4383,-2.6264,2.2897,0.5611,-1.0,-25.0,0.365
Car A,139,9.2667,1,34.174,1,27.328,10.759,-1.328,3.9259,-2.5117,-1.7568,-0.9632,1.0,25.001,-0.377
Car B,139,9.2667,1,34.551,1,25.478,11.136,0.522,4.4086,-0.4452,1.0913,0.405,-1.0,-25.0,0.377
Car A,140,9.3333,1,34.43,1,27.342,11.015,-1.342,3.7618,-2.4623,-1.8525,-0.5047,1.0,25.001,-0.397
Car B,140,9.3333,1,34.827,1,25.388,11.412,0.612,4.3187,-1.3493,0.1241,0.8384,-1.0,-25.0,0.397
Car A,141,9.4,1,34.675,1,27.365,11.26,-1.365,3.6032,-2.3784,-1.806,-0.472,1.0,25.0,-0.429
Car B,141,9.4,1,35.104,1,25.309,11.689,0.691,4.3219,0.0481,-0.6539,0.684,-1.0,-25.0,0.429
Car A,142,9.4667,1,34.908,1,27.396,11.493,-1.396,3.4341,-2.5361,-1.7348,-0.5554,1.0,25.0,-0.475
Car B,142,9.4667,1,35.383,1,25.242,11.968,0.758,4.2992,-0.3406,-1.3753,0.7153,-1.0,-24.999,0.475
Car A,143,9.5333,1,35.128,1,27.435,11.713,-1.435,3.2625,-2.5748,-1.6854,-1.0,1.0,25.0,-0.537
Car B,143,9.5333,1,35.665,1,25.19,12.25,0.81,4.2795,-0.2957,-1.9468,1.0,-1.0,-24.999,0.537
Car A,144,9.6,1,35.334,1,27.482,11.919,-1.482,3.0855,-2.6545,-1.6913,-1.0,1.0,25.0,-0.615
Car B,144,9.6,1,35.949,1,25.153,12.534,0.847,4.2853,0.0866,-2.4046,1.0,-1.0,-24.999,0.615
Car A,145,9.6667,1,35.528,1,27.537,12.113,-1.537,2.9211,-2.4656,-1.6655,-1.0,1.0,25.0,-0.708
Car B,145,9.6667,1,36.236,1,25.131,12.821,0.869,4.2911,0.0879,-2.8105,1.0,-1.0,-24.999,0.708
Car A,146,9.7333,1,35.709,1,27.598,12.294,-1.598,2.7557,-2.481,-1.6144,-1.0,1.0,25.0,-0.816
Car B,146,9.7333,1,36.525,1,25.127,13.11,0.873,4.2986,0.1127,-3.1571,1.0,-1.0,-24.999,0.816
Car A,147,9.8,1,35.876,1,27.664,12.461,-1.664,2.5896,-2.4925,-1.5386,-0.727,1.0,25.0,-0.939
Car B,147,9.8,1,36.815,1,25.141,13.4,0.859,4.3089,0.1544,-3.4508,1.0,-1.0,-24.999,0.939
Car A,148,9.8667,1,36.03,1,27.734,12.615,-1.734,2.4281,-2.4217,-1.428,-0.3394,1.0,25.0,-1.074
Car B,148,9.8667,1,37.104,1,25.174,13.689,0.826,4.3229,0.2096,-3.684,-0.1259,-1.0,-24.999,1.074
Car A,149,9.9333,1,36.171,1,27.806,12.756,-1.806,2.2688,-2.3906,-1.2527,-0.473,1.0,25.0,-1.275
Car B,149,9.9333,1,37.446,1,25.214,13.969,0.786,4.167,-2.3389,-2.7706,0.5481,-1.0,-25.0,1.275
Car A,150,10.0,1,36.299,1,27.878,12.884,-1.878,2.0941,-2.6204,-1.1139,-0.4776,1.0,25.0,-1.416
Car B,150,10.0,1,37.715,1,25.266,14.243,0.712,4.1263,-0.6096,-2.9103,1.0,-1.0,-24.999,1.416
Car A,151,10.0667,1,36.414,1,27.95,12.999,-1.95,1.9225,-2.5735,-0.9978,-0.4917,1.0,25.0,-1.565
Car B,151,10.0667,1,37.979,1,25.334,14.513,0.623,4.1379,0.1737,-3.1813,1.0,-1.0,-24.999,1.565
Car A,152,10.1333,1,36.516,1,28.021,13.101,-2.021,1.7503,-2.5824,-0.8795,-0.1404,1.0,25.0,-1.721
Car B,152,10.1333,1,38.237,1,25.42,14.779,0.517,4.153,0.2258,-3.4546,1.0,-1.0,-24.999,1.721
Car A,153,10.2,1,36.607,1,28.088,13.192,-2.088,1.5932,-2.3572,-0.708,0.6361,1.0,25.0,-1.943
Car B,153,10.2,1,38.55,1,25.524,15.041,0.367,4.1737,0.3113,-3.6791,1.0,-0.2393,-24.999,1.943
Car A,154,10.2667,1,36.699,1,28.151,13.284,-2.151,1.7004,1.6083,-0.3816,0.5618,1.0,24.999,-2.077
Car B,154,10.2667,1,38.776,1,25.638,15.301,0.196,4.2551,1.2213,-2.6066,1.0,0.6457,-6.013,2.077
Car A,155,10.3333,1,36.801,1,28.207,13.386,-2.207,1.7611,0.9104,-0.0254,0.4816,1.0,25.0,-2.209
Car B,155,10.3333,1,39.01,1,25.746,15.567,0.028,4.3083,0.7972,-1.4939,1.0,1.0,16.11,2.209
Car A,156,10.4,1,36.91,1,28.254,13.495,-2.254,1.7844,0.35,0.3226,0.4265,1.0,25.0,-2.34
Car B,156,10.4,1,39.25,1,25.846,15.838,-0.132,4.3434,0.5267,-0.2061,1.0,1.0,24.986,2.34
Car A,157,10.4667,1,37.024,1,28.29,13.609,-2.29,1.7814,-0.0452,0.6538,-0.038,1.0,25.0,-2.427
Car B,157,10.4667,1,39.451,1,25.935,16.115,-0.311,4.3612,0.2668,0.6333,1.0,1.0,25.0,2.427
Car A,158,10.5333,1,37.132,1,28.32,13.717,-2.32,1.6079,-2.6033,0.4862,-0.0587,1.0,25.0,-2.549
Car B,158,10.5333,1,39.682,1,26.012,16.396,-0.489,4.3716,0.1567,1.346,1.0,1.0,25.0,2.549
Car A,159,10.6,1,37.23,1,28.347,13.815,-2.347,1.4525,-2.3304,0.317,0.6456,1.0,25.0,-2.691
Car B,159,10.6,1,39.921,1,26.075,16.681,-0.657,4.3782,0.0988,1.9352,1.0,1.0,25.0,2.691
Car A,160,10.6667,1,37.327,1,28.368,13.912,-2.368,1.4849,0.486,0.538,0.4933,1.0,25.0,-2.843
Car B,160,10.6667,1,40.17,1,26.123,16.971,-0.812,4.3829,0.0704,2.4274,1.0,1.0,25.0,2.843
Car A,161,10.7333,1,37.415,1,28.384,14.016,-2.385,1.5927,1.6167,0.6216,0.1999,1.0,25.0,-2.861
Car B,161,10.7333,1,40.276,1,26.155,17.263,-0.972,4.3877,0.0718,2.846,1.0,1.0,25.0,2.861
Car A,162,10.8,1,37.415,1,28.398,14.117,-2.401,1.4505,-2.1329,0.5217,1.0,1.0,25.0,-3.105
Car B,162,10.8,1,40.52,1,26.17,17.558,-1.138,4.3939,0.0937,3.1946,1.0,1.0,25.0,3.105
Car A,163,10.8667,1,37.444,1,28.409,14.219,-2.419,1.5551,1.5685,0.5949,0.9706,1.0,25.0,-3.33
Car B,163,10.8667,1,40.774,1,26.167,17.854,-1.29,4.4029,0.1338,3.4812,1.0,1.0,24.999,3.33
Car A,164,10.9333,1,37.553,1,28.418,14.329,-2.437,1.6682,1.6967,0.6849,0.9976,1.0,25.0,-3.485
Car B,164,10.9333,1,41.038,1,26.145,18.15,-1.427,4.4146,0.1768,3.7214,1.0,1.0,24.999,3.485
Car A,165,11.0,1,37.67,1,28.425,14.446,-2.452,1.7785,1.6544,0.7783,1.0,1.0,25.0,-3.511
Car B,165,11.0,1,41.181,1,26.105,18.446,-1.552,4.4296,0.2244,3.9174,1.0,1.0,24.999,3.511
Car A,166,11.0667,1,37.794,1,28.428,14.571,-2.465,1.889,1.6584,0.8801,1.0,1.0,25.0,-3.536
Car B,166,11.0667,1,41.33,1,26.045,18.74,-1.693,4.448,0.2767,4.0807,1.0,1.0,24.999,3.536
Car A,167,11.1333,1,37.927,1,28.427,14.704,-2.475,1.9981,1.6365,0.9833,1.0,1.0,25.0,-3.676
Car B,167,11.1333,1,41.603,1,25.965,19.03,-1.821,4.4694,0.32,4.2094,1.0,1.0,24.999,3.676
Car A,168,11.2,1,38.067,1,28.421,14.844,-2.48,2.1062,1.6214,1.0933,0.8599,1.0,25.0,-3.818
Car B,168,11.2,1,41.885,1,25.866,19.317,-1.932,4.4933,0.3584,4.3171,1.0,1.0,24.999,3.818
Car A,169,11.2667,1,38.214,1,28.41,14.991,-2.481,2.2136,1.6101,1.2048,0.9193,1.0,25.0,-3.909
Car B,169,11.2667,1,42.123,1,25.748,19.598,-2.026,4.5187,0.3819,4.4045,1.0,1.0,24.999,3.909
Car A,170,11.3333,1,38.357,1,28.393,15.145,-2.476,2.3173,1.5562,1.3212,0.838,1.0,25.0,-3.784
Car B,170,11.3333,1,42.14,1,25.611,19.872,-2.128,4.5452,0.3975,4.4764,1.0,1.0,24.999,3.784
Car A,171,11.4,1,38.357,1,28.369,15.305,-2.471,2.4203,1.5453,1.4372,1.0,1.0,25.0,-4.075
Car B,171,11.4,1,42.432,1,25.455,20.139,-2.229,4.5721,0.4027,4.5366,1.0,1.0,24.999,4.075
Car A,172,11.4667,1,38.357,1,28.338,15.47,-2.47,2.521,1.5095,1.5604,1.0,1.0,25.0,-4.375
Car B,172,11.4667,1,42.731,1,25.281,20.396,-2.311,4.5989,0.4016,4.5895,1.0,1.0,24.999,4.375
Car A,173,11.5333,1,38.486,1,28.298,15.641,-2.471,2.6215,1.5085,1.6812,1.0,1.0,25.0,-4.551
Car B,173,11.5333,1,43.037,1,25.089,20.642,-2.374,4.6252,0.3949,4.6312,1.0,1.0,24.999,4.551
Car A,174,11.6,1,38.667,1,28.249,15.816,-2.464,2.7208,1.4886,1.8064,1.0,1.0,25.0,-4.397
Car B,174,11.6,1,43.064,1,24.881,20.876,-2.434,4.6509,0.3862,4.6681,1.0,1.0,24.999,4.397
Car A,175,11.6667,1,38.856,1,28.191,15.996,-2.449,2.8179,1.4577,1.9364,1.0,1.0,25.0,-4.418
Car B,175,11.6667,1,43.274,1,24.656,21.098,-2.503,4.676,0.3766,4.6988,1.0,1.0,24.999,4.418
Car A,176,11.7333,1,39.049,1,28.122,16.178,-2.424,2.9132,1.4291,2.068,1.0,1.0,25.0,-4.537
Car B,176,11.7333,1,43.587,1,24.415,21.305,-2.554,4.7003,0.3646,4.7246,1.0,1.0,24.999,4.537
Car A,177,11.8,1,39.248,1,28.042,16.363,-2.39,3.0064,1.398,2.1997,1.0,1.0,25.0,-4.656
Car B,177,11.8,1,43.904,1,24.161,21.496,-2.584,4.7239,0.3538,4.7491,1.0,1.0,24.999,4.656
Car A,178,11.8667,1,39.298,1,27.95,16.55,-2.349,3.0975,1.3668,2.33,1.0,1.0,25.0,-4.708
Car B,178,11.8667,1,44.006,1,23.893,21.672,-2.603,4.7467,0.341,4.7683,1.0,1.0,24.999,4.708
Car A,179,11.9333,1,39.298,1,27.847,16.737,-2.315,3.1864,1.3332,2.4597,1.0,1.0,25.0,-4.837
Car B,179,11.9333,1,44.135,1,23.613,21.83,-2.635,4.7686,0.3294,4.7855,1.0,1.0,24.999,4.837
Car A,180,12.0,1,39.511,1,27.73,16.923,-2.279,3.2734,1.3052,2.5939,1.0,1.0,25.0,-4.946
Car B,180,12.0,1,44.458,1,23.322,21.97,-2.653,4.7898,0.318,4.7983,1.0,1.0,24.999,4.946
Car A,181,12.0667,1,39.732,1,27.601,17.108,-2.23,3.3578,1.2655,2.7226,1.0,1.0,25.0,-5.05
Car B,181,12.0667,1,44.782,2,23.021,22.091,-2.65,4.8104,0.308,4.8123,1.0,1.0,24.999,5.05
Car A,182,12.1333,1,39.955,1,27.459,17.291,-2.169,3.4397,1.2292,2.8505,1.0,1.0,25.0,-4.993
Car B,182,12.1333,1,44.947,2,22.711,22.193,-2.63,4.8301,0.2959,4.8241,1.0,1.0,24.999,4.993
Car A,183,12.2,1,40.179,1,27.303,17.469,-2.093,3.5191,1.1899,2.976,1.0,1.0,25.0,-4.842
Car B,183,12.2,1,45.021,2,22.394,22.274,-2.623,4.8491,0.2857,4.8323,1.0,1.0,24.999,4.842
Car A,184,12.2667,1,40.24,1,27.134,17.642,-2.01,3.596,1.1533,3.1016,1.0,1.0,25.0,-5.109
Car B,184,12.2667,1,45.349,2,22.072,22.335,-2.607,4.8675,0.2759,4.8414,1.0,1.0,24.999,5.109
Car A,185,12.3333,1,40.325,1,26.951,17.808,-1.935,3.6702,1.114,3.2234,1.0,1.0,25.0,-5.351
Car B,185,12.3333,1,45.676,2,21.745,22.375,-2.569,4.8854,0.2686,4.8483,1.0,1.0,24.999,5.351
Car A,186,12.4,1,40.563,1,26.756,17.967,-1.852,3.7419,1.0744,3.3446,1.0,1.0,25.0,-5.326
Car B,186,12.4,1,45.889,2,21.415,22.393,-2.513,4.9027,0.2591,4.8545,1.0,1.0,24.999,5.326
Car A,187,12.4667,1,40.8,1,26.547,18.117,-1.752,3.8107,1.0329,3.4608,1.0,1.0,25.0,-5.138
Car B,187,12.4667,1,45.938,2,21.083,22.391,-2.468,4.9194,0.2504,4.8605,1.0,1.0,24.999,5.138
Car A,188,12.5333,1,41.034,1,26.327,18.257,-1.637,3.8768,0.9918,3.5724,1.0,1.0,25.0,-5.233
Car B,188,12.5333,1,46.266,2,20.752,22.366,-2.418,4.9355,0.2413,4.8657,1.0,1.0,24.999,5.233
Car A,189,12.6,1,41.181,1,26.094,18.385,-1.508,3.9402,0.951,3.6767,1.0,1.0,25.0,-5.411
Car B,189,12.6,1,46.592,2,20.421,22.32,-2.346,4.9512,0.2353,4.869,1.0,1.0,24.999,5.411
Car A,190,12.6667,1,41.274,1,25.85,18.5,-1.389,4.0009,0.9096,3.7792,1.0,1.0,25.0,-5.556
Car B,190,12.6667,1,46.83,2,20.093,22.253,-2.255,4.9663,0.227,4.8713,1.0,1.0,24.999,5.556
Car A,191,12.7333,1,41.516,1,25.596,18.601,-1.262,4.059,0.8712,3.8771,1.0,1.0,25.0,-5.544
Car B,191,12.7333,1,47.061,2,19.77,22.164,-2.164,4.981,0.2208,4.874,1.0,1.0,24.999,5.544
Car A,192,12.8,1,41.753,1,25.332,18.688,-1.118,4.1144,0.8308,3.9685,1.0,0.7642,24.999,-5.625
Car B,192,12.8,1,47.379,2,19.451,22.055,-2.055,4.9953,0.2146,4.8771,1.0,1.0,24.999,5.625
Car A,193,12.8667,1,41.988,1,25.061,18.764,-0.961,4.2325,1.7716,3.3883,1.0,-0.6647,19.114,-5.702
Car B,193,12.8667,1,47.69,2,19.14,21.925,-1.925,5.0092,0.2084,4.8781,1.0,1.0,24.999,5.702
Car A,194,12.9333,1,42.123,1,24.785,18.842,-0.809,4.292,0.8938,2.2257,1.0,-1.0,-16.563,-5.871
Car B,194,12.9333,1,47.994,2,18.837,21.775,-1.775,5.0228,0.2034,4.88,1.0,0.6545,24.999,5.871
Car A,195,13.0,1,42.364,1,24.508,18.925,-0.692,4.339,0.7038,0.9101,1.0,-1.0,-24.987,-5.928
Car B,195,13.0,1,48.292,2,18.538,21.609,-1.609,5.1105,1.3151,4.1649,1.0,0.5641,16.374,5.928
Car A,196,13.0667,1,42.635,1,24.234,19.021,-0.586,4.3644,0.3813,-0.0498,1.0,-1.0,-25.0,-5.954
Car B,196,13.0667,1,48.589,2,18.241,21.431,-1.431,5.2021,1.3753,3.7551,1.0,0.2346,14.105,5.954
Car A,197,13.1333,1,42.91,1,23.963,19.128,-0.491,4.3793,0.2234,-0.8639,1.0,-1.0,-25.0,-5.976
Car B,197,13.1333,1,48.886,2,17.944,21.245,-1.245,5.2719,1.0463,2.298,1.0,-0.2958,5.877,5.976
Car A,198,13.2,1,43.126,1,23.695,19.247,-0.424,4.3882,0.1335,-1.536,0.8932,-0.1259,-24.999,-6.065
Car B,198,13.2,1,49.19,2,17.64,21.065,-1.065,5.3053,0.5006,0.7782,1.0,-0.5609,-7.373,6.065
Car A,199,13.2667,1,43.418,1,23.43,19.373,-0.392,4.4145,0.3951,-0.9885,0.8761,-0.0195,-3.182,-6.083
Car B,199,13.2667,1,49.501,2,17.329,20.894,-0.894,5.3156,0.1543,-0.3928,1.0,-1.0,-14.013,6.083
Car A,200,13.3333,1,43.715,1,23.156,19.494,-0.352,4.5322,1.765,-0.141,1.0,-0.1585,-0.493,-6.102
Car B,200,13.3333,1,49.817,2,17.013,20.735,-0.735,5.314,-0.0238,-1.3085,1.0,-1.0,-24.983,6.102
Car A,201,13.4,1,44.006,1,22.877,19.619,-0.313,4.6096,1.1604,-0.703,0.9708,-0.1728,-3.958,-6.134
Car B,201,13.4,1,50.14,2,16.69,20.588,-0.588,5.3095,-0.0665,-2.0181,1.0,-1.0,-24.999,6.134
Car A,202,13.4667,1,44.28,1,22.596,19.755,-0.328,4.7252,1.7345,-1.0265,1.0,1.0,-4.319,-6.189
Car B,202,13.4667,1,50.469,2,16.361,20.456,-0.456,5.3047,-0.0733,-2.5845,1.0,-1.0,-24.999,6.189
Car A,203,13.5333,1,44.595,2,22.31,19.889,-0.344,4.7389,0.2059,-0.1193,1.0,1.0,24.956,-6.208
Car B,203,13.5333,1,50.804,2,16.026,20.34,-0.34,5.3002,-0.0672,-3.0408,1.0,-1.0,-24.999,6.208
Car A,204,13.6,1,44.912,2,22.02,20.015,-0.349,4.7498,0.1633,0.8616,1.0,1.0,25.0,-6.233
Car B,204,13.6,1,51.144,2,15.686,20.241,-0.241,5.2966,-0.0542,-3.4169,1.0,-1.0,-24.999,6.233
Car A,205,13.6667,1,45.172,2,21.724,20.128,-0.38,4.7541,0.0651,1.6013,1.0,1.0,25.0,-6.318
Car B,205,13.6667,1,51.49,2,15.34,20.159,-0.159,5.2943,-0.0338,-3.7102,1.0,-1.0,-24.999,6.318
Car A,206,13.7333,1,45.489,2,21.422,20.228,-0.406,4.7556,0.0225,2.1878,1.0,1.0,25.0,-6.35
Car B,206,13.7333,1,51.839,2,14.991,20.097,-0.097,5.2933,-0.0148,-3.9398,1.0,-1.0,-24.999,6.35
Car A,207,13.8,1,45.807,2,21.115,20.312,-0.416,4.7571,0.0222,2.67,1.0,1.0,25.0,-6.385
Car B,207,13.8,1,52.192,2,14.638,20.054,-0.054,5.2936,0.0037,-4.1273,1.0,-1.0,-24.999,6.385
Car A,208,13.8667,1,46.059,2,20.803,20.379,-0.441,4.7586,0.0222,3.0711,1.0,1.0,25.0,-6.488
Car B,208,13.8667,1,52.547,2,14.284,20.031,-0.031,5.2949,0.0204,-4.2723,1.0,-1.0,-24.999,6.488
Car A,209,13.9333,1,46.377,2,20.488,20.429,-0.466,4.7616,0.0446,3.4039,1.0,1.0,25.0,-6.525
Car B,209,13.9333,1,52.902,2,13.928,20.028,-0.028,5.2972,0.0338,-4.3896,1.0,-0.1295,-24.999,6.525
Car A,210,14.0,1,46.697,2,20.17,20.461,-0.473,4.766,0.0669,3.6774,1.0,1.0,25.0,-6.562
Car B,210,14.0,1,53.259,2,13.571,20.037,-0.037,5.3429,0.6854,-3.1681,1.0,0.1392,-3.27,6.562
Car A,211,14.0667,1,46.981,2,19.849,20.474,-0.474,4.7724,0.0948,3.8976,1.0,1.0,24.999,-6.637
Car B,211,14.0667,1,53.618,2,13.212,20.039,-0.039,5.3868,0.6592,-1.1603,1.0,0.0929,3.47,6.637
