#{"t_start": 1790172179.146064, "env_id": "None"}
r,l,t
108.6502,500,929.998866
243.48592,500,935.705472
209.46292,500,935.705472
183.30122,500,935.888916
213.671,500,935.88942
238.19812,500,937.913168
222.47722,500,937.913168
229.45613,500,939.461882
202.44148,500,939.461882
235.27373,500,939.563614
192.2747,500,939.564114
245.79648,500,943.29981
237.23956,500,943.29981
225.50777,500,945.192572
147.14536,500,945.192572
236.53638,500,946.769896
180.07158,500,946.769896
224.70096,500,952.534676
195.71675,500,952.534676
240.96332,500,952.715854
188.68147,500,952.715854
174.31592,500,954.744914
133.7203,500,954.744914
244.63362,500,956.322052
197.31792,500,956.322052
220.47256,500,956.424716
174.22644,500,956.424716
185.2144,500,960.096161
210.704,500,960.097164
223.2179,500,961.446543
219.9837,500,961.446543
237.72792,500,963.511458
220.08878,500,963.511458
225.42256,500,969.314968
198.37154,500,969.314968
180.73135,500,969.500308
219.82996,500,969.500308
124.12026,500,971.525144
111.61541,500,971.525144
246.57066,500,973.103606
148.58997,500,973.103606
-73.548096,500,973.204647
-296.39212,500,973.204647
200.43001,500,977.006785
69.24025,500,977.006785
237.19157,500,978.537392
167.31654,500,978.537392
225.0297,500,980.635997
190.53944,500,980.635997
246.96002,500,986.439003
227.17146,500,986.439502
203.718,500,986.628877
142.09053,500,986.628877
233.6097,500,988.632548
218.4546,500,988.632548
234.0965,500,990.193542
189.93112,500,990.193542
161.29707,500,990.294373
168.63658,500,990.294373
234.15382,500,993.923266
234.61583,500,993.923266
238.81548,500,995.231092
231.0706,500,995.231092
246.38472,500,997.228605
218.87906,500,997.228605
231.91176,500,1003.045427
149.92342,500,1003.045427
176.93182,500,1003.237733
163.67966,500,1003.237733
227.92053,500,1004.741025
196.66695,500,1004.741025
222.6379,500,1006.896361
229.67671,500,1006.896361
131.87436,500,1006.995248
67.5603,500,1006.995248
239.61116,500,1010.700431
215.5862,500,1010.700934
229.24988,500,1012.013239
156.10768,500,1012.013239
230.14383,500,1014.054229
208.50215,500,1014.054229
239.16513,500,1019.830269
213.2504,500,1019.830769
240.28903,500,1020.02163
197.3354,500,1020.02163
238.83572,500,1021.491335
147.58044,500,1021.491335
215.5722,500,1023.596032
204.0369,500,1023.596032
213.76767,500,1023.699704
167.32925,500,1023.699704
234.57793,500,1027.377924
198.07327,500,1027.377924
239.82607,500,1028.733403
228.4901,500,1028.733403
213.80861,500,1030.218098
206.02194,500,1030.218098
252.79158,500,1036.576402
195.84103,500,1036.576402
250.69753,500,1036.776448
204.84741,500,1036.776448
259.4277,500,1038.255886
226.66165,500,1038.255886
242.66205,500,1040.406148
199.24483,500,1040.406148
240.51392,500,1040.506919
209.9065,500,1040.506919
246.75682,500,1044.169542
210.42224,500,1044.169542
153.38068,500,1045.51429
127.62525,500,1045.51429
190.00305,500,1047.015673
147.34311,500,1047.015673
145.43517,500,1053.298918
158.77417,500,1053.298918
242.14995,500,1053.483157
221.27803,500,1053.483157
185.2152,500,1054.977711
204.3391,500,1054.977711
222.43692,500,1057.100747
190.15347,500,1057.100747
233.82082,500,1057.200959
193.31653,500,1057.200959
228.57118,500,1060.354094
190.60855,500,1060.354094
257.78326,500,1062.244441
211.51553,500,1062.244441
242.60501,500,1063.715641
206.66652,500,1063.715641
207.56949,500,1070.099756
147.47899,500,1070.100256
249.58229,500,1070.28722
196.94583,500,1070.28722
250.48608,500,1071.752841
213.06189,500,1071.752841
223.67494,500,1073.867086
202.55502,500,1073.86759
224.60977,500,1073.967329
107.401985,500,1073.967329
257.3873,500,1077.079017
178.12225,500,1077.079017
231.73367,500,1078.977883
193.79286,500,1078.977883
197.54326,500,1080.444725
192.02919,500,1080.444725
206.17966,500,1086.753105
208.6766,500,1086.753105
248.03773,500,1086.943083
207.18031,500,1086.943083
208.5167,500,1088.414512
192.34618,500,1088.414512
204.91252,500,1089.973445
200.76347,500,1089.973445
247.0924,500,1090.076122
208.30933,500,1090.076122
207.2059,500,1093.745636
189.62836,500,1093.745636
233.6996,500,1095.610797
237.94678,500,1095.610797
-267.84534,285,1096.328157
-353.16272,285,1096.328157
241.92764,500,1097.19635
214.50606,500,1097.19635
227.64195,500,1102.920396
184.95268,500,1102.920396
218.70526,500,1105.122441
208.24315,500,1105.122441
244.34618,500,1106.683106
203.81206,500,1106.683106
235.86046,500,1106.781776
195.24579,500,1106.781776
207.12582,500,1110.49332
171.3457,500,1110.49332
236.89488,500,1112.443062
191.18808,500,1112.443562
199.28441,500,1113.11597
217.35754,500,1113.11597
261.48645,500,1113.969574
216.99962,500,1113.969574
237.02866,500,1119.742615
178.65987,500,1119.742615
252.3349,500,1121.96099
212.7638,500,1121.96099
260.74487,500,1123.55175
199.18593,500,1123.55225
187.55179,500,1123.651545
188.07315,500,1123.651545
248.84146,500,1127.408305
212.2808,500,1127.408305
224.76204,500,1128.749096
183.46564,500,1128.749096
239.90402,500,1129.975934
199.22972,500,1129.976434
216.35944,500,1130.807643
126.424866,500,1130.807643
261.0266,500,1136.535748
188.74033,500,1136.535748
-201.50978,500,1138.752477
-1202.6533,500,1138.752477
162.76643,500,1140.291167
44.25492,500,1140.291167
262.9477,500,1140.38888
161.80249,500,1140.38888
-49.90517,87,1143.441196
-309.13782,87,1143.441196
242.3005,500,1144.04919
160.08527,500,1144.04919
252.8415,500,1145.398342
201.25107,500,1145.398342
233.6258,500,1146.630769
164.77576,500,1146.630769
205.66713,500,1147.431884
183.9797,500,1147.431884
252.79208,500,1153.196342
202.54863,500,1153.196842
200.78316,500,1155.379781
212.10922,500,1155.379781
258.1963,500,1157.045593
203.13622,500,1157.046095
254.64886,500,1160.21416
141.55113,500,1160.21416
254.03752,500,1160.834247
201.04,500,1160.834247
234.49594,500,1162.173636
198.54561,500,1162.173636
257.36487,500,1162.853578
186.8736,500,1162.853578
227.70174,500,1164.178915
165.6968,500,1164.178915
256.74905,500,1169.907598
204.71591,500,1169.907598
231.22491,500,1172.110441
180.13753,500,1172.110441
256.91895,500,1173.657521
199.68771,500,1173.657521
223.65057,500,1176.801848
195.33041,500,1176.801848
