#{"t_start": 1789579206.8329842, "env_id": "None"}
r,l,t
-115.638416,200,1143.818818
-655.676763,500,1149.716414
-42.843607,55,1150.372063
-40.992016,60,1152.474646
-45.434175,44,1152.994448
-45.223028,44,1153.512117
-52.338709,49,1154.084264
-76.166164,86,1155.092729
-55.242604,56,1155.752547
-49.641147,52,1156.363853
-61.892149,56,1157.02521
-45.216552,47,1157.589862
-44.880363,47,1158.148925
-130.164944,123,1159.59272
-46.392397,44,1160.117254
-45.568176,60,1160.824167
-59.135045,48,1161.395064
-45.888001,45,1161.929751
-41.346984,88,1162.967793
-37.644948,60,1163.67651
-38.491308,59,1164.370897
-44.484281,45,1164.904637
-45.249065,46,1165.45473
-43.238085,62,1166.185536
-39.347862,59,1166.905496
-799.609337,500,1172.933515
-43.375207,47,1173.496911
-46.423551,44,1174.013152
-47.560243,45,1174.538691
-43.828207,49,1175.114501
-42.849747,50,1175.704169
-45.807365,49,1177.676443
-96.226797,95,1178.793959
-54.596493,47,1179.347346
-55.028764,48,1179.915251
-48.551668,42,1180.411385
-44.11115,46,1180.957564
-82.148975,89,1182.004793
-43.916804,44,1182.524604
-47.737253,47,1183.078841
-44.324261,45,1183.619625
-61.824518,62,1184.367132
-41.758683,51,1184.988201
-45.846739,45,1185.51796
-62.825832,61,1186.237654
-49.33141,48,1186.805242
-62.216572,61,1187.524334
-55.478163,53,1188.148498
-52.791526,48,1188.712944
-44.206808,50,1189.304796
-46.880883,45,1189.835933
-44.323633,45,1190.36652
-49.608672,43,1190.875046
-55.28399,47,1191.430463
-54.774784,58,1192.109536
-46.141738,45,1192.640528
-38.754994,58,1193.322865
-50.897288,49,1193.899378
-670.655229,500,1199.797469
-59.305238,56,1200.460572
-41.021023,64,1201.22073
-45.166122,41,1201.74858
-46.124266,45,1203.67964
-38.135498,59,1204.372828
-46.499994,51,1204.97375
-42.34957,59,1205.668367
-45.762691,49,1206.249068
-54.185522,52,1206.865192
-55.532785,49,1207.445537
-40.17124,60,1208.153953
-51.010127,52,1208.765604
-44.795038,45,1209.292669
-44.976488,45,1209.826524
-61.347315,50,1210.418104
-42.960846,46,1210.964599
-538.374099,500,1216.821138
-69.866383,64,1217.584587
-43.904084,43,1218.092367
-44.095834,43,1218.60085
-43.427151,47,1219.153109
-44.485255,45,1219.678478
-58.391283,58,1220.367406
-205.000309,169,1222.322615
-93.758969,94,1223.408769
-43.631813,50,1223.99085
-130.762137,98,1225.151198
-45.755371,41,1225.640939
-42.764134,54,1226.281032
-52.467241,52,1226.893691
-45.316598,44,1228.741086
-47.630369,51,1229.346904
-42.187481,62,1230.079755
-43.892714,82,1231.047297
-57.038151,51,1231.697765
-46.102013,45,1232.281302
-44.855389,46,1232.863777
-42.769529,53,1233.49641
-93.112857,86,1234.51019
-42.08903,50,1235.097248
-56.497903,50,1235.689412
-60.281196,54,1236.327216
-47.881112,49,1236.905531
-284.680723,500,1242.776741
-41.088393,57,1243.445549
-41.948973,58,1244.125925
-39.287986,56,1244.785532
-43.863829,52,1245.394141
-597.429579,500,1251.262439
-45.586796,52,1251.878773
-38.904244,56,1252.538809
-48.801667,45,1254.481634
-50.159745,49,1255.064887
-53.207425,43,1255.571444
-53.077427,60,1256.278348
-42.641615,47,1256.836004
-54.648164,45,1257.369723
-52.572279,51,1257.971414
-126.261729,121,1259.390204
-45.716777,45,1259.92136
-45.971476,46,1260.470549
-150.738905,101,1261.697701
-43.190621,42,1262.239284
-117.25532,117,1263.654431
-44.39297,41,1264.13675
-50.19066,54,1264.770817
-62.240344,56,1265.427312
-60.22562,52,1266.039326
-144.26909,124,1267.488987
-53.578013,45,1268.017641
-38.100469,59,1268.709545
-48.632292,45,1269.242879
-38.218859,58,1269.925715
-47.524182,46,1270.469946
-42.888595,45,1270.997192
-43.007136,46,1271.537602
-42.73293,49,1272.118495
-44.172589,47,1272.671877
-47.771748,45,1273.198504
-45.214696,44,1273.714102
-64.913946,57,1274.380058
-61.958106,61,1275.096805
-51.748236,59,1275.788238
-53.19363,51,1276.383847
-45.65122,47,1276.938134
-48.866421,48,1277.500731
-36.686677,64,1278.250891
